trace_candidate_id,ts,symbol,symbol_code,side,strategy_id,adx,range_pct,breakout_distance_up,breakout_distance_down,dist_close_ema_fast,dist_close_ema_slow,pullback_depth,ret_1h_lag,ret_4h_lag,ret_12h_lag,ret_24h_lag,ema_gap_fast_slow,atrp,atrp_zscore,rolling_vol_24h,rolling_vol_72h,btc_adx,btc_atrp,btc_ret_24h_lag,btc_rolling_vol_24h,pnl,target_win,exit_reason,entry_ts,exit_ts,bars_held
1780725600000|XLM/USDT:USDT|xlm_trend_discovery|short,2026-06-06 06:00:00+00:00,XLM/USDT:USDT,XLM,short,xlm_trend_discovery,91.28151245444354,0.0167707312038805,0.0,0.0,-0.0076701654836312,-0.0125138845069969,0.0,-0.0102655771195098,-0.0131887157551685,0.0,0.0,-0.0048811583153966,0.0201812455416225,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,-0.0361208196204097,0,sl,1780725600000,1780729200000,2
1780725600000|ONDO/USDT:USDT|ondo_trend_discovery|short,2026-06-06 06:00:00+00:00,ONDO/USDT:USDT,ONDO,short,ondo_trend_discovery,95.9402376910017,0.0287286063569681,0.0,0.0,-0.0071819927103118,-0.0122771192172534,0.0,-0.0060753341433779,-0.0129713423831071,0.0,0.0,-0.0051319843813579,0.0236960340994838,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,-0.0415121108113909,0,sl,1780725600000,1780729200000,2
1780725600000|RENDER/USDT:USDT|render_trend_discovery|short,2026-06-06 06:00:00+00:00,RENDER/USDT:USDT,RENDER,short,render_trend_discovery,98.4860578284714,0.0180012414649285,0.0,0.0,-0.0097354341020295,-0.0156773518247532,0.0,-0.0049413218035824,-0.0164835164835164,0.0,0.0,-0.0060003335748316,0.019942791657004,0.0,0.0,0.0,93.82667694591107,0.0105655508253714,0.0,0.0,-0.0359250532267546,0,sl,1780725600000,1780729200000,2
1780729200000|BCH/USDT:USDT|bch_trend|long,2026-06-06 07:00:00+00:00,BCH/USDT:USDT,BCH,long,bch_trend,88.50772457761407,0.0280580075662043,0.0,0.0,0.0413165480372887,0.0451822342904125,0.0,0.005206211236362,0.051076923076923,0.0,0.0,0.0037123065607764,0.01987538047658,0.0,0.0,0.0,90.33467711009948,0.0103724114082927,0.0,0.0,1.3808130463928974,1,tp,1780729200000,1780732800000,2
1780729200000|ENA/USDT:USDT|ena_trend_discovery|short,2026-06-06 07:00:00+00:00,ENA/USDT:USDT,ENA,short,ena_trend_discovery,83.90258664726848,0.0426065162907267,0.0,0.0,-0.0095630092328771,-0.0154810583624176,0.0,-0.0258995860312069,0.0169547872340425,0.0,0.0,-0.0059751899259707,0.0395563641487481,0.0,0.0,0.0,90.33467711009948,0.0103724114082927,0.0,0.0,0.4720683822603388,1,tp,1780729200000,1780732800000,2
1780732800000|TON/USDT:USDT|ton_trend_discovery|long,2026-06-06 08:00:00+00:00,TON/USDT:USDT,TON,long,ton_trend_discovery,85.7438762844618,0.0363080450984138,0.0,0.0,0.0406880774770009,0.0441312871954373,0.0,0.03133622388648,0.0784502301298344,0.0,0.0,0.0033085895696854,0.017383580245461,0.0,0.0,0.0,85.2486782091938,0.0103189278335051,0.0,0.0,2.840881814038956,1,tp,1780732800000,1780736400000,1
1780732800000|INJ/USDT:USDT|inj_trend_discovery|long,2026-06-06 08:00:00+00:00,INJ/USDT:USDT,INJ,long,inj_trend_discovery,84.08454680384912,0.0284583490388239,0.0,0.0,0.0403904525319801,0.0450537872880819,0.0,0.0143376027528197,0.0839632277834525,0.0,0.0,0.0044822929168108,0.0283870662219283,0.0,0.0,0.0,85.2486782091938,0.0103189278335051,0.0,0.0,-1.6965711164029822,0,time_stop,1780732800000,1780765200000,13
1780736400000|SOL/USDT:USDT|sol_trend_discovery|short,2026-06-06 09:00:00+00:00,SOL/USDT:USDT,SOL,short,sol_trend_discovery,87.63948101301864,0.0173954676029365,0.0,0.0,-0.0049144988710555,-0.0116542521250264,0.0,-0.0076021539436174,0.001438389004315,0.0,0.0,-0.0067730393482012,0.016393651615395,0.0,0.0,0.0,80.5259649440671,0.0101467237849459,0.0,0.0,7.687457791009918,1,tp,1780736400000,1780740000000,1
1780736400000|ENA/USDT:USDT|ena_trend_discovery|short,2026-06-06 09:00:00+00:00,ENA/USDT:USDT,ENA,short,ena_trend_discovery,74.59555201262347,0.0717572304995617,0.0,0.0,-0.014349995327717,-0.0205788936149787,0.0,-0.0250987931218626,-0.0129757785467128,0.0,0.0,-0.0063195842923297,0.0419082121119963,0.0,0.0,0.0,80.5259649440671,0.0101467237849459,0.0,0.0,-0.1475805322948835,0,sl,1780736400000,1780750800000,5
1780736400000|XLM/USDT:USDT|xlm_trend_discovery|long,2026-06-06 09:00:00+00:00,XLM/USDT:USDT,XLM,long,xlm_trend_discovery,78.48736318085872,0.02872522386558,0.0,0.0,0.010161416999953,0.0121710917752498,0.0,-0.023194103194103,0.0152196118488254,0.0,0.0,0.0019894590522624,0.0222746125472594,0.0,0.0,0.0,80.5259649440671,0.0101467237849459,0.0,0.0,-0.7644577574197424,0,sl,1780736400000,1780740000000,1
