target_key,train_rows,test_rows,model_type,accuracy,balanced_accuracy,roc_auc,brier,positive_rate_train,positive_rate_test,recommended_apply,fallback_mode,feature_numeric,feature_categorical,all_results
ETH/USDT:USDT,3519,1173,mlp,0.5993179880647911,0.6011836053086457,0.5813523569566109,0.2452918031205603,0.5038363171355499,0.4560954816709292,True,symbol,"['signal_strength', 'adx', 'atrp', 'base_weight', 'p_win', 'expected_return', 'policy_score', 'size_mult', 'ret_1h_lag', 'ret_4h_lag', 'ret_12h_lag', 'ret_24h_lag', 'ema_gap_fast_slow', 'dist_close_ema_fast', 'dist_close_ema_slow', 'range_pct', 'rolling_vol_24h', 'rolling_vol_72h', 'atrp_zscore', 'breakout_distance_up', 'breakout_distance_down', 'pullback_depth', 'btc_ret_24h_lag', 'btc_rolling_vol_24h', 'btc_atrp', 'btc_adx']","['symbol', 'strategy_id', 'side', 'band', 'reason']","{'logreg': {'accuracy': 0.5677749360613811, 'balanced_accuracy': 0.5663024052969268, 'roc_auc': 0.5734743503354525, 'brier': 0.2469059241902941}, 'mlp': {'accuracy': 0.5993179880647911, 'balanced_accuracy': 0.6011836053086457, 'roc_auc': 0.5813523569566109, 'brier': 0.2452918031205603}, 'hgb': {'accuracy': 0.48081841432225064, 'balanced_accuracy': 0.47836844109805765, 'roc_auc': 0.46565640289455945, 'brier': 0.2883143658284093}, 'extratrees': {'accuracy': 0.5336743393009378, 'balanced_accuracy': 0.5325403568394222, 'roc_auc': 0.5431093077080831, 'brier': 0.25120408356123747}}"
XRP/USDT:USDT,3519,1173,extratrees,0.556692242114237,0.563942336155349,0.5571162157361909,0.24819018280714403,0.5029838022165388,0.43307757885763,False,symbol,"['signal_strength', 'adx', 'atrp', 'base_weight', 'p_win', 'expected_return', 'policy_score', 'size_mult', 'ret_1h_lag', 'ret_4h_lag', 'ret_12h_lag', 'ret_24h_lag', 'ema_gap_fast_slow', 'dist_close_ema_fast', 'dist_close_ema_slow', 'range_pct', 'rolling_vol_24h', 'rolling_vol_72h', 'atrp_zscore', 'breakout_distance_up', 'breakout_distance_down', 'pullback_depth', 'btc_ret_24h_lag', 'btc_rolling_vol_24h', 'btc_atrp', 'btc_adx']","['symbol', 'strategy_id', 'side', 'band', 'reason']","{'logreg': {'accuracy': 0.5473145780051151, 'balanced_accuracy': 0.5535803090403173, 'roc_auc': 0.5566869930732343, 'brier': 0.24579960164942688}, 'mlp': {'accuracy': 0.5601023017902813, 'balanced_accuracy': 0.5748505121070393, 'roc_auc': 0.5511396601740571, 'brier': 0.24793404644157374}, 'hgb': {'accuracy': 0.5447570332480819, 'balanced_accuracy': 0.5434240127878752, 'roc_auc': 0.550069563672962, 'brier': 0.265520714638668}, 'extratrees': {'accuracy': 0.556692242114237, 'balanced_accuracy': 0.563942336155349, 'roc_auc': 0.5571162157361909, 'brier': 0.24819018280714403}}"
LINK/USDT:USDT,3519,1173,extratrees,0.546462063086104,0.534368530020704,0.5510682029585621,0.2479955908360947,0.4859335038363171,0.4117647058823529,False,symbol,"['signal_strength', 'adx', 'atrp', 'base_weight', 'p_win', 'expected_return', 'policy_score', 'size_mult', 'ret_1h_lag', 'ret_4h_lag', 'ret_12h_lag', 'ret_24h_lag', 'ema_gap_fast_slow', 'dist_close_ema_fast', 'dist_close_ema_slow', 'range_pct', 'rolling_vol_24h', 'rolling_vol_72h', 'atrp_zscore', 'breakout_distance_up', 'breakout_distance_down', 'pullback_depth', 'btc_ret_24h_lag', 'btc_rolling_vol_24h', 'btc_atrp', 'btc_adx']","['symbol', 'strategy_id', 'side', 'band', 'reason']","{'logreg': {'accuracy': 0.5404944586530265, 'balanced_accuracy': 0.5218426501035196, 'roc_auc': 0.5507936507936508, 'brier': 0.2474216802603086}, 'mlp': {'accuracy': 0.5652173913043478, 'balanced_accuracy': 0.5425465838509317, 'roc_auc': 0.5475110270951481, 'brier': 0.24547205895022975}, 'hgb': {'accuracy': 0.525149190110827, 'balanced_accuracy': 0.5181159420289856, 'roc_auc': 0.5156749782458667, 'brier': 0.27021876997654704}, 'extratrees': {'accuracy': 0.546462063086104, 'balanced_accuracy': 0.534368530020704, 'roc_auc': 0.5510682029585621, 'brier': 0.2479955908360947}}"
BNB/USDT:USDT,3519,1173,hgb,0.5029838022165388,0.5024650959860384,0.5184002326934264,0.27666408234848194,0.4961636828644501,0.4884910485933504,False,symbol,"['signal_strength', 'adx', 'atrp', 'base_weight', 'p_win', 'expected_return', 'policy_score', 'size_mult', 'ret_1h_lag', 'ret_4h_lag', 'ret_12h_lag', 'ret_24h_lag', 'ema_gap_fast_slow', 'dist_close_ema_fast', 'dist_close_ema_slow', 'range_pct', 'rolling_vol_24h', 'rolling_vol_72h', 'atrp_zscore', 'breakout_distance_up', 'breakout_distance_down', 'pullback_depth', 'btc_ret_24h_lag', 'btc_rolling_vol_24h', 'btc_atrp', 'btc_adx']","['symbol', 'strategy_id', 'side', 'band', 'reason']","{'logreg': {'accuracy': 0.48508098891730606, 'balanced_accuracy': 0.4810383944153578, 'roc_auc': 0.48959278650378124, 'brier': 0.2614938663228891}, 'mlp': {'accuracy': 0.4936061381074169, 'balanced_accuracy': 0.49082460732984295, 'roc_auc': 0.49114892379290287, 'brier': 0.26129252640754314}, 'hgb': {'accuracy': 0.5029838022165388, 'balanced_accuracy': 0.5024650959860384, 'roc_auc': 0.5184002326934264, 'brier': 0.27666408234848194}, 'extratrees': {'accuracy': 0.47911338448422847, 'balanced_accuracy': 0.4752050610820244, 'roc_auc': 0.49971058755090164, 'brier': 0.25575722331203704}}"
BTC/USDT:USDT,7038,2346,extratrees,0.4957374254049446,0.49274014598540145,0.4950317518248176,0.2511688316508355,0.48934356351236147,0.46717817561807334,False,symbol,"['signal_strength', 'adx', 'atrp', 'base_weight', 'p_win', 'expected_return', 'policy_score', 'size_mult', 'ret_1h_lag', 'ret_4h_lag', 'ret_12h_lag', 'ret_24h_lag', 'ema_gap_fast_slow', 'dist_close_ema_fast', 'dist_close_ema_slow', 'range_pct', 'rolling_vol_24h', 'rolling_vol_72h', 'atrp_zscore', 'breakout_distance_up', 'breakout_distance_down', 'pullback_depth', 'btc_ret_24h_lag', 'btc_rolling_vol_24h', 'btc_atrp', 'btc_adx']","['symbol', 'strategy_id', 'side', 'band', 'reason']","{'logreg': {'accuracy': 0.46888320545609546, 'balanced_accuracy': 0.4663036496350365, 'roc_auc': 0.4668912408759124, 'brier': 0.2536292219817264}, 'mlp': {'accuracy': 0.4859335038363171, 'balanced_accuracy': 0.477751094890511, 'roc_auc': 0.4752364963503649, 'brier': 0.26828021001652025}, 'hgb': {'accuracy': 0.5042625745950554, 'balanced_accuracy': 0.5016394160583941, 'roc_auc': 0.4846288321167883, 'brier': 0.2828399316692398}, 'extratrees': {'accuracy': 0.4957374254049446, 'balanced_accuracy': 0.49274014598540145, 'roc_auc': 0.4950317518248176, 'brier': 0.2511688316508355}}"
