sim_id,total_return_pct,sharpe_annual,max_drawdown_pct
263,84.6833837424348,3.999835707659634,-6.696307245873323
264,93.19469290494315,3.85769491330941,-9.254977872911773
265,37.59617263910988,3.5082605935735813,-4.433851595311422
266,53.205956662182444,3.4798789996624238,-5.848077067626778
267,46.6752022716727,4.138445046356627,-5.185318658476379
268,71.43791017561026,5.671540784589333,-3.7769818747125483
269,29.162018709046556,2.6403299087059064,-10.923628161744736
270,128.5774714979361,4.762911212006843,-2.258270079186764
271,96.2570205754522,4.027582457460623,-6.3965747881342905
272,27.13929586304551,2.606460461131636,-5.429543196482001
273,115.84899688051746,4.088589473018593,-6.999652875200313
274,43.15458975462392,3.4895800410045474,-6.840621128227841
275,58.531198403211235,3.534325477195598,-6.795630187854151
276,89.5635103299701,4.191012873804305,-8.962922772519843
277,175.36090100246383,4.550886738877643,-10.86736052854972
278,94.32156525292399,3.5740948024962425,-5.827413731769648
279,137.83458324315103,4.574050803129358,-6.260506486206385
280,22.79705148634863,4.177803074172698,-5.569596073352068
281,30.695374215587613,2.146807834065441,-9.290938681706773
282,69.2650428950238,4.121906534753607,-3.224575170715027
283,117.76012268193688,4.484110723385919,-6.613732786435045
284,205.97735224935226,5.2772316305228815,-5.689811815510238
285,132.84695062482967,4.541705013470809,-3.778515857198128
286,156.74023003719708,4.6180716704054205,-3.796976052172618
287,22.282113082483825,3.731587791575421,-11.077605806101376
288,151.88331881050226,4.876175248420794,-5.303532670967382
289,19.97561606286411,4.042945106224971,-4.617644624949513
290,65.06678795751242,5.067612062464679,-6.900007197076718
291,283.5702434691258,6.054510204213436,-2.276733317146862
292,138.70956477386213,5.621705341967754,-1.947829077229013
293,57.12858481576093,4.8271393038321095,-2.6705617852472274
294,119.89009514020412,5.048397582368349,-6.41411918430993
295,202.9020343940219,5.310310571420973,-5.571301777604464
296,99.65489466826281,4.082702871318984,-4.8407365647736516
297,-8.853591530120418,-1.6538688172966398,-11.497883517063535
298,7.409057611439063,1.6104342330744836,-9.85141463443231
299,125.73011728207275,4.349682889111073,-6.038967411078167
300,36.166193770870024,2.4908039794927332,-5.432778068759547
301,56.297010596289574,3.4509187716798264,-5.855995692535654
302,190.52271038080994,5.553509865010107,-6.110325199621657
303,110.54899916417851,3.9634928226339383,-9.483458545606393
304,95.89199851950593,3.9953989101670064,-5.233986122688162
305,93.06283557078734,3.580618389947014,-5.469036240295788
306,104.0402164943846,3.799077819184708,-8.650740713712878
307,119.47679708139685,3.8668155879635226,-5.30353267096737
308,69.11047085835908,3.5059800905350658,-6.893545241837417
309,147.67121353027463,4.745169946689559,-5.208159150937242
310,59.33849833356935,3.147946706198565,-9.335152059344676
311,94.40902334516032,4.246740880634572,-12.90298046746221
312,32.47625002941279,4.378565190518405,-10.946930106110031
313,74.55262976311164,3.752676156714519,-5.303532670967359
314,77.83260390161682,4.347837952852346,-7.554539980068798
315,169.73446699164265,5.70441306872207,-1.9562827585078324
316,55.7162025039641,2.9332950994720095,-8.47599671291488
317,33.372215200912,2.9995628805929946,-12.388948440810621
318,225.4147405257247,5.041074186421936,-7.096055575731885
319,36.05889817416559,3.3423054084942065,-4.623290305345485
320,30.71410009663338,2.1240456717579566,-15.641728494566198
321,58.154870555686514,3.043644523613434,-10.808584795199817
322,63.23081399354806,3.3758610594835585,-3.8495200366047477
323,113.47823152887662,4.988399130559234,-2.4860971553826605
324,50.18095070187567,4.046058138020419,-5.96688719631212
325,27.517056496694003,2.386261230590093,-6.867084093807563
326,166.05537324381547,4.765587972378372,-5.670172851076105
327,148.68100502900484,5.16021807850262,-6.791870978428793
328,215.6006834670686,5.583269154426711,-1.986015914690853
329,34.45590485476584,2.9445564571551723,-8.399518251459337
330,32.67503029328329,2.8624175269861856,-8.670534134156483
331,114.52133129386937,4.9617501231717345,-5.99593918712843
332,35.68486076427697,3.288797255469229,-9.155506019658022
333,107.50313524035863,4.2992822928878915,-9.337319793076404
334,47.56181921152467,5.491991910820602,-8.346601032707879
335,125.38918542867017,4.668476540071867,-5.303532670967359
336,25.304032608554095,1.8455481425220117,-5.303532670967359
337,123.25748107267125,4.273070327871015,-4.8233004212527515
338,26.798608182841388,4.076693131740438,-7.148322057272782
339,99.8006308487889,4.010521881203896,-5.948320562661891
340,66.39119597832104,3.4489762234922274,-8.601407271458916
341,84.8247475344389,3.9984311447387033,-7.508819908459552
342,85.52192602165245,4.0665930872650655,-3.8197356924221326
343,54.278577899271326,2.9007986937518138,-16.116985039199406
344,49.903339847294426,3.210564362146389,-6.748469827829783
345,135.6985179333466,4.502478598046593,-5.505904729234434
346,93.7612183754669,4.4670047802688995,-7.760991158312558
347,53.185204630466764,2.566453587740486,-9.457590433724572
348,203.36498576497863,5.384168123915138,-5.478695672901801
349,31.380985381279626,2.25073336628718,-7.908236376530531
350,246.05733393560718,5.583273370187513,-3.24188404099498
351,135.34362857449716,4.532858714795878,-2.433770678921021
352,95.27517191571265,3.8259055295731685,-7.283170053708011
353,15.89636398476111,3.386024155892741,-6.666227244723211
354,55.818374925317,4.459554199985801,-5.297109846455128
355,53.11664943063026,3.327134140408043,-5.29710984645515
356,58.54985034724525,4.731489650143917,-4.174168173726711
357,162.88200337575117,4.754549897567256,-2.8348269574796303
358,189.31849641610987,4.804288727601246,-3.6500188868657246
359,112.99339411972849,4.430266119283129,-5.6555962706109515
360,60.14379396328828,3.5972505990779102,-6.158729206167147
361,98.19956485139572,4.535963558353037,-5.957907007335006
362,53.8417839446913,4.586450862590381,-4.248034146318835
363,152.22798458992744,4.225952510947398,-5.753417454954257
364,19.032654334454556,2.661076486160814,-13.129859286358037
365,132.74122182304671,5.627764528214649,-5.616020592201121
366,81.71076728507767,4.497444701856045,-6.060740248518293
367,65.82544655236688,3.8454561033640644,-5.535361247824467
