ts,strategy_id,symbol,side_raw,y_true,p_win_oos,fold
1759096800000,btc_trend_loose,BTC/USDT:USDT,short,1,0.5004113572578366,1
1759096800000,xrp_trend,XRP/USDT:USDT,short,0,0.4400587984737666,1
1759096800000,bnb_trend,BNB/USDT:USDT,long,1,0.5123539845072349,1
1759096800000,btc_trend,BTC/USDT:USDT,short,1,0.49271230405989563,1
1759096800000,link_trend,LINK/USDT:USDT,short,1,0.4837222447917872,1
1759096800000,sol_bbrsi,SOL/USDT:USDT,short,0,0.3225029692663565,1
1759100400000,btc_trend,BTC/USDT:USDT,short,1,0.4905810260345279,1
1759100400000,bnb_trend,BNB/USDT:USDT,long,1,0.5107430403568821,1
1759100400000,link_trend,LINK/USDT:USDT,short,1,0.4834651866744282,1
1759100400000,xrp_trend,XRP/USDT:USDT,short,1,0.4445511458080582,1
1759100400000,btc_trend_loose,BTC/USDT:USDT,short,1,0.4982794878504698,1
1759100400000,sol_bbrsi,SOL/USDT:USDT,short,1,0.3120241396573277,1
1759104000000,btc_trend,BTC/USDT:USDT,short,1,0.4893847320989483,1
1759104000000,xrp_trend,XRP/USDT:USDT,short,0,0.44696421354511284,1
1759104000000,link_trend,LINK/USDT:USDT,short,1,0.48308658978585134,1
1759104000000,bnb_trend,BNB/USDT:USDT,long,1,0.5091429057181494,1
1759104000000,btc_trend_loose,BTC/USDT:USDT,short,1,0.4970827393052727,1
1759107600000,bnb_trend,BNB/USDT:USDT,long,1,0.5063823946692226,1
1759107600000,link_trend,LINK/USDT:USDT,short,1,0.4834882207813539,1
1759107600000,btc_trend_loose,BTC/USDT:USDT,short,0,0.4942732133158573,1
1759107600000,xrp_trend,XRP/USDT:USDT,short,0,0.449686602121758,1
1759107600000,btc_trend,BTC/USDT:USDT,short,0,0.48657661980292727,1
1759111200000,bnb_trend,BNB/USDT:USDT,long,1,0.504472161239387,1
1759111200000,xrp_trend,XRP/USDT:USDT,short,0,0.45038302059784224,1
1759111200000,link_trend,LINK/USDT:USDT,short,1,0.48429076346462896,1
1759111200000,btc_trend_loose,BTC/USDT:USDT,short,0,0.49363338675012547,1
1759111200000,btc_trend,BTC/USDT:USDT,short,0,0.4859371831027633,1
1759114800000,link_trend,LINK/USDT:USDT,short,1,0.48568900788144087,1
1759114800000,xrp_trend,XRP/USDT:USDT,short,0,0.45304768171063947,1
1759114800000,btc_trend,BTC/USDT:USDT,short,0,0.48662462114027094,1
1759114800000,btc_trend_loose,BTC/USDT:USDT,short,0,0.4943212429024542,1
1759114800000,bnb_trend,BNB/USDT:USDT,long,0,0.5011021525912741,1
1759118400000,bnb_trend,BNB/USDT:USDT,long,1,0.4988314448242523,1
1759118400000,link_trend,LINK/USDT:USDT,short,1,0.48660373262024553,1
1759118400000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5483600024767706,1
1759118400000,btc_trend,BTC/USDT:USDT,long,1,0.5407216878832075,1
1759118400000,xrp_trend,XRP/USDT:USDT,short,0,0.4558509490648608,1
1759122000000,link_trend,LINK/USDT:USDT,short,1,0.48858114674456277,1
1759122000000,btc_trend,BTC/USDT:USDT,long,1,0.5419910338892289,1
1759122000000,xrp_trend,XRP/USDT:USDT,short,1,0.45832008867307406,1
1759122000000,bnb_trend,BNB/USDT:USDT,long,0,0.49740986557027744,1
1759122000000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5496258211696329,1
1759125600000,bnb_trend,BNB/USDT:USDT,long,0,0.49602280376430935,1
1759125600000,link_trend,LINK/USDT:USDT,short,1,0.49041984352267826,1
1759125600000,btc_trend,BTC/USDT:USDT,long,1,0.5431241472119328,1
1759125600000,xrp_trend,XRP/USDT:USDT,short,1,0.45916478713074454,1
1759125600000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5507557022579942,1
1759129200000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5518573704865893,1
1759129200000,bnb_trend,BNB/USDT:USDT,long,1,0.49529713509988926,1
1759129200000,xrp_trend,XRP/USDT:USDT,short,1,0.4574318857369738,1
1759129200000,btc_trend,BTC/USDT:USDT,long,1,0.5442290430141148,1
1759129200000,link_trend,LINK/USDT:USDT,short,0,0.49207228252304186,1
1759132800000,bnb_trend,BNB/USDT:USDT,long,1,0.49378920578917485,1
1759132800000,xrp_trend,XRP/USDT:USDT,short,0,0.45939770986520573,1
1759132800000,btc_trend,BTC/USDT:USDT,long,1,0.5425965343473126,1
1759132800000,link_trend,LINK/USDT:USDT,short,0,0.49338067481064957,1
1759132800000,btc_trend_loose,BTC/USDT:USDT,long,1,0.550229604219809,1
1759136400000,bnb_trend,BNB/USDT:USDT,long,1,0.4941230852654583,1
1759136400000,btc_trend,BTC/USDT:USDT,long,1,0.5434640250583032,1
1759136400000,xrp_trend,XRP/USDT:USDT,short,0,0.4605942736621463,1
1759136400000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5510945952412205,1
1759136400000,link_trend,LINK/USDT:USDT,short,0,0.4950832474531187,1
1759140000000,xrp_trend,XRP/USDT:USDT,short,0,0.4622799143107088,1
1759140000000,bnb_trend,BNB/USDT:USDT,long,0,0.49440958177868666,1
1759140000000,btc_trend,BTC/USDT:USDT,long,1,0.5444817196036771,1
1759140000000,link_trend,LINK/USDT:USDT,short,0,0.49640096460393396,1
1759140000000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5521092984497512,1
1759143600000,xrp_trend,XRP/USDT:USDT,short,0,0.46420486172644126,1
1759143600000,bnb_trend,BNB/USDT:USDT,long,1,0.4950233831958777,1
1759143600000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5535429505538002,1
1759143600000,btc_trend,BTC/USDT:USDT,long,1,0.5459197066964231,1
1759143600000,link_trend,LINK/USDT:USDT,short,0,0.49685523338333765,1
1759147200000,btc_trend,BTC/USDT:USDT,long,1,0.5433055980445849,1
1759147200000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5509366281825828,1
1759147200000,bnb_trend,BNB/USDT:USDT,long,1,0.495588117236724,1
1759147200000,link_trend,LINK/USDT:USDT,short,0,0.4956856160553929,1
1759150800000,bnb_trend,BNB/USDT:USDT,long,1,0.49462404237507046,1
1759150800000,link_trend,LINK/USDT:USDT,short,0,0.493460549630515,1
1759150800000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5419566690601985,1
1759150800000,btc_trend,BTC/USDT:USDT,long,1,0.5343020295276028,1
1759154400000,btc_trend,BTC/USDT:USDT,long,1,0.5300769912315544,1
1759154400000,bnb_trend,BNB/USDT:USDT,long,1,0.4934066082848872,1
1759154400000,link_trend,LINK/USDT:USDT,short,0,0.4923053717916948,1
1759154400000,xrp_trend,XRP/USDT:USDT,short,1,0.46101538507847983,1
1759154400000,sol_bbrsi,SOL/USDT:USDT,short,0,0.3665138940406075,1
1759154400000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5377409946510554,1
1759158000000,btc_trend,BTC/USDT:USDT,long,1,0.5298184056128257,1
1759158000000,link_trend,LINK/USDT:USDT,short,0,0.49027428542970103,1
1759158000000,xrp_trend,XRP/USDT:USDT,short,0,0.461172937204121,1
1759158000000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5374829465387213,1
1759158000000,bnb_trend,BNB/USDT:USDT,long,1,0.4926620575376299,1
1759161600000,btc_trend,BTC/USDT:USDT,long,1,0.5295115111074843,1
1759161600000,bnb_trend,BNB/USDT:USDT,long,1,0.4928245424792683,1
1759161600000,xrp_trend,XRP/USDT:USDT,short,0,0.4607432141665792,1
1759161600000,btc_trend_loose,BTC/USDT:USDT,long,1,0.537176684628112,1
1759161600000,link_trend,LINK/USDT:USDT,short,0,0.49007752912030866,1
1759165200000,btc_trend,BTC/USDT:USDT,long,1,0.5285422416859359,1
1759165200000,xrp_trend,XRP/USDT:USDT,short,1,0.4615646174008371,1
1759165200000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5362093751588816,1
1759165200000,link_trend,LINK/USDT:USDT,short,0,0.490436810516634,1
1759165200000,bnb_trend,BNB/USDT:USDT,long,1,0.49377483941103345,1
1759168800000,xrp_trend,XRP/USDT:USDT,short,1,0.46294115800896957,1
1759168800000,btc_trend,BTC/USDT:USDT,long,1,0.5304345733466657,1
1759168800000,bnb_trend,BNB/USDT:USDT,long,1,0.49460242350362205,1
1759168800000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5380978267168799,1
1759168800000,link_trend,LINK/USDT:USDT,short,0,0.4925216183185689,1
1759172400000,btc_trend,BTC/USDT:USDT,long,1,0.5303273562494347,1
1759172400000,bnb_trend,BNB/USDT:USDT,long,1,0.4956954734118397,1
1759172400000,xrp_trend,XRP/USDT:USDT,short,1,0.46177744997054443,1
1759172400000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5379908353379088,1
1759172400000,link_trend,LINK/USDT:USDT,short,1,0.49239369210343165,1
1759176000000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5395940280741088,1
1759176000000,bnb_trend,BNB/USDT:USDT,long,0,0.4951987529628008,1
1759176000000,btc_trend,BTC/USDT:USDT,long,1,0.5319340053357668,1
1759176000000,link_trend,LINK/USDT:USDT,short,1,0.4922845088566244,1
1759176000000,xrp_trend,XRP/USDT:USDT,short,1,0.4613574510073898,1
1759179600000,btc_trend,BTC/USDT:USDT,long,1,0.5337855965395027,1
1759179600000,btc_trend_loose,BTC/USDT:USDT,long,1,0.541441439424259,1
1759179600000,bnb_trend,BNB/USDT:USDT,long,0,0.49563871948772525,1
1759179600000,xrp_trend,XRP/USDT:USDT,short,1,0.4616624487674883,1
1759179600000,link_trend,LINK/USDT:USDT,long,0,0.5453883055710795,1
1759183200000,btc_trend,BTC/USDT:USDT,long,0,0.5361800237627015,1
1759183200000,xrp_trend,XRP/USDT:USDT,short,1,0.46236438590013135,1
1759183200000,link_trend,LINK/USDT:USDT,long,0,0.5459800615979551,1
1759183200000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5438301493346843,1
1759183200000,bnb_trend,BNB/USDT:USDT,long,0,0.49540891459304714,1
1759186800000,btc_trend,BTC/USDT:USDT,long,0,0.5382478961241651,1
1759186800000,xrp_trend,XRP/USDT:USDT,short,0,0.46329139373212447,1
1759186800000,bnb_trend,BNB/USDT:USDT,long,0,0.4951522007377352,1
1759186800000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5458928009618077,1
1759186800000,link_trend,LINK/USDT:USDT,long,0,0.5463633776287776,1
1759190400000,link_trend,LINK/USDT:USDT,long,0,0.5460872847324529,1
1759190400000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5434909742505875,1
1759190400000,btc_trend,BTC/USDT:USDT,long,0,0.5358400153844003,1
1759190400000,xrp_trend,XRP/USDT:USDT,short,0,0.46346119336784664,1
1759190400000,bnb_trend,BNB/USDT:USDT,long,0,0.4950030026900184,1
1759194000000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5427226851353587,1
1759194000000,xrp_trend,XRP/USDT:USDT,short,1,0.46433752648256316,1
1759194000000,btc_trend,BTC/USDT:USDT,long,0,0.5350698650181156,1
1759194000000,bnb_trend,BNB/USDT:USDT,long,0,0.4953621726183737,1
1759194000000,link_trend,LINK/USDT:USDT,long,0,0.5469777122529202,1
1759197600000,btc_trend,BTC/USDT:USDT,long,0,0.5365373297340642,1
1759197600000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5441865719732988,1
1759197600000,link_trend,LINK/USDT:USDT,long,0,0.5485898596967745,1
1759197600000,bnb_trend,BNB/USDT:USDT,long,0,0.4962419502820003,1
1759197600000,xrp_trend,XRP/USDT:USDT,short,1,0.46613582757209193,1
1759201200000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5458291550211058,1
1759201200000,xrp_trend,XRP/USDT:USDT,short,1,0.46760345877917675,1
1759201200000,bnb_trend,BNB/USDT:USDT,long,0,0.4975408561126094,1
1759201200000,btc_trend,BTC/USDT:USDT,long,0,0.5381840851569749,1
1759201200000,link_trend,LINK/USDT:USDT,long,0,0.5508773347569486,1
1759204800000,btc_trend,BTC/USDT:USDT,long,0,0.539880283715962,1
1759204800000,link_trend,LINK/USDT:USDT,long,0,0.5528627007265748,1
1759204800000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5475208819651897,1
1759204800000,xrp_trend,XRP/USDT:USDT,short,1,0.4694047871786044,1
1759204800000,bnb_trend,BNB/USDT:USDT,long,0,0.49854409613033707,1
1759208400000,btc_trend,BTC/USDT:USDT,long,0,0.5415455995292215,1
1759208400000,bnb_trend,BNB/USDT:USDT,long,0,0.4997667916258904,1
1759208400000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5491816358579643,1
1759208400000,xrp_trend,XRP/USDT:USDT,short,1,0.46859183643008784,1
1759212000000,bnb_trend,BNB/USDT:USDT,long,0,0.501222278014248,1
1759212000000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5519745470812243,1
1759212000000,btc_trend,BTC/USDT:USDT,long,0,0.5443465673209622,1
1759212000000,xrp_trend,XRP/USDT:USDT,short,1,0.468470399459722,1
1759215600000,xrp_trend,XRP/USDT:USDT,short,1,0.46824610238473796,1
1759215600000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5539958031997068,1
1759215600000,bnb_trend,BNB/USDT:USDT,long,0,0.5018099824488067,1
1759215600000,btc_trend,BTC/USDT:USDT,long,0,0.5463739550828559,1
1759219200000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5564751635993875,1
1759219200000,btc_trend,BTC/USDT:USDT,long,1,0.548861182105249,1
1759219200000,bnb_trend,BNB/USDT:USDT,long,0,0.5044633848898871,1
1759219200000,xrp_trend,XRP/USDT:USDT,short,1,0.46871882505147044,1
1759222800000,bnb_trend,BNB/USDT:USDT,long,0,0.50327940120568,1
1759222800000,btc_trend,BTC/USDT:USDT,long,1,0.5471075160510827,1
1759222800000,xrp_trend,XRP/USDT:USDT,short,1,0.46811058354780444,1
1759222800000,btc_trend_loose,BTC/USDT:USDT,long,1,0.5547270834889966,1
1759226400000,xrp_trend,XRP/USDT:USDT,short,1,0.46875632004526985,1
1759226400000,btc_trend_loose,BTC/USDT:USDT,long,0,0.5558845407139963,1
1759226400000,btc_trend,BTC/USDT:USDT,long,0,0.5482686507436825,1
1759226400000,bnb_trend,BNB/USDT:USDT,long,0,0.5043270708900203,1
