target_exposure,return_pct,sharpe,maxdd
0.04,80.19158102773804,3.582366100214248,-6.572261211228758
0.05,80.19158102773804,3.582366100214248,-6.572261211228758
0.06,80.19158102773804,3.582366100214248,-6.572261211228758
