ts,equity,balance,open_positions
2025-12-27 14:00:00+00:00,999.952939029114,999.952939029114,0
2025-12-27 15:00:00+00:00,999.952939029114,999.952939029114,0
2025-12-27 16:00:00+00:00,999.952939029114,999.952939029114,0
2025-12-27 17:00:00+00:00,999.952939029114,999.952939029114,0
2025-12-27 18:00:00+00:00,999.952939029114,999.952939029114,0
2025-12-27 19:00:00+00:00,999.952939029114,999.952939029114,0
2025-12-27 20:00:00+00:00,999.952939029114,999.952939029114,0
2025-12-27 21:00:00+00:00,999.952939029114,999.952939029114,0
2025-12-27 22:00:00+00:00,999.952939029114,999.952939029114,0
2025-12-27 23:00:00+00:00,999.952939029114,999.952939029114,0
2025-12-28 00:00:00+00:00,999.9659739832189,999.9389396879676,1
2025-12-28 01:00:00+00:00,999.9239597392026,999.9239597392026,0
2025-12-28 02:00:00+00:00,999.9239597392026,999.9239597392026,0
2025-12-28 03:00:00+00:00,999.8384823321038,999.9099608037662,1
2025-12-28 04:00:00+00:00,999.7965284128777,999.7965284128777,0
2025-12-28 05:00:00+00:00,999.7965284128777,999.7965284128777,0
2025-12-28 06:00:00+00:00,999.7923991816729,999.7825312614799,1
2025-12-28 07:00:00+00:00,999.7504018067275,999.7504018067275,0
2025-12-28 08:00:00+00:00,999.7504018067275,999.7504018067275,0
2025-12-28 09:00:00+00:00,999.7504018067275,999.7504018067275,0
2025-12-28 10:00:00+00:00,999.7504018067275,999.7504018067275,0
2025-12-28 11:00:00+00:00,999.7504018067275,999.7504018067275,0
2025-12-28 12:00:00+00:00,999.7504018067275,999.7504018067275,0
2025-12-28 13:00:00+00:00,999.7504018067275,999.7504018067275,0
2025-12-28 14:00:00+00:00,999.8375396866785,999.7364053011022,1
2025-12-28 15:00:00+00:00,999.7954894891712,999.7954894891712,0
2025-12-28 16:00:00+00:00,999.7954894891712,999.7954894891712,0
2025-12-28 17:00:00+00:00,999.8677848538772,999.7814923523184,1
2025-12-28 18:00:00+00:00,999.8257416678177,999.8257416678177,0
2025-12-28 19:00:00+00:00,999.8257416678177,999.8257416678177,0
2025-12-28 20:00:00+00:00,999.8092855483338,999.8117441074344,1
2025-12-28 21:00:00+00:00,999.7672943423192,999.7672943423192,0
2025-12-28 22:00:00+00:00,999.7672943423192,999.7672943423192,0
2025-12-28 23:00:00+00:00,999.6257735804555,999.7532976001985,1
2025-12-29 00:00:00+00:00,999.4650040908649,999.4650040908649,0
2025-12-29 01:00:00+00:00,999.4650040908649,999.4650040908649,0
2025-12-29 02:00:00+00:00,999.5343528571631,999.4510115808076,1
2025-12-29 03:00:00+00:00,999.4923253222254,999.4923253222254,0
2025-12-29 04:00:00+00:00,999.4923253222254,999.4923253222254,0
2025-12-29 05:00:00+00:00,999.2673004502083,999.4783324296709,1
2025-12-29 06:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 07:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 08:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 09:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 10:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 11:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 12:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 13:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 14:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 15:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 16:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 17:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 18:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 19:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 20:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 21:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 22:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-29 23:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-30 00:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-30 01:00:00+00:00,999.2254483917324,999.2254483917324,0
2025-12-30 02:00:00+00:00,999.3799067366594,999.2114592354549,1
2025-12-30 03:00:00+00:00,999.1700285227419,999.2114592354549,1
2025-12-30 04:00:00+00:00,999.2282879582203,999.2114592354549,1
2025-12-30 05:00:00+00:00,999.264990601204,999.2114592354549,1
2025-12-30 06:00:00+00:00,999.1142533272907,999.2114592354549,1
2025-12-30 07:00:00+00:00,999.0716205629516,999.2114592354549,1
2025-12-30 08:00:00+00:00,998.689956054641,998.689956054641,0
2025-12-30 09:00:00+00:00,998.689956054641,998.689956054641,0
2025-12-30 10:00:00+00:00,998.7080851886047,998.6759743952563,1
2025-12-30 11:00:00+00:00,998.7391627138503,998.6759743952563,1
2025-12-30 12:00:00+00:00,998.6452147986577,998.6759743952563,1
2025-12-30 13:00:00+00:00,998.584490427078,998.6759743952563,1
2025-12-30 14:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-30 15:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-30 16:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-30 17:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-30 18:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-30 19:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-30 20:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-30 21:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-30 22:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-30 23:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 00:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 01:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 02:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 03:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 04:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 05:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 06:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 07:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 08:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 09:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 10:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 11:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 12:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 13:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 14:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 15:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 16:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 17:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 18:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 19:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 20:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 21:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 22:00:00+00:00,998.1865345475595,998.1865345475595,0
2025-12-31 23:00:00+00:00,998.1865345475595,998.1865345475595,0
2026-01-01 00:00:00+00:00,998.1865345475595,998.1865345475595,0
2026-01-01 01:00:00+00:00,998.1865345475595,998.1865345475595,0
2026-01-01 02:00:00+00:00,998.2462776561243,998.1725599360758,1
2026-01-01 03:00:00+00:00,998.3009306867922,998.1609145895433,2
2026-01-01 04:00:00+00:00,998.6895557740979,998.1609145895433,2
2026-01-01 05:00:00+00:00,998.448602523131,998.1609145895433,2
2026-01-01 06:00:00+00:00,998.2815321779867,998.1609145895433,2
2026-01-01 07:00:00+00:00,998.4324607399403,998.1585855474092,3
2026-01-01 08:00:00+00:00,998.127385045546,998.1585855474092,3
2026-01-01 09:00:00+00:00,997.9433768247823,998.1585855474092,3
2026-01-01 10:00:00+00:00,998.005997697304,998.1585855474092,3
2026-01-01 11:00:00+00:00,997.663530027892,998.1585855474092,3
2026-01-01 12:00:00+00:00,998.2435269329709,998.1585855474092,3
2026-01-01 13:00:00+00:00,997.693666893965,997.5139794046061,1
2026-01-01 14:00:00+00:00,997.6177988429023,997.5139794046061,1
2026-01-01 15:00:00+00:00,997.1725081812449,997.5116518719874,2
2026-01-01 16:00:00+00:00,997.0706078400304,997.4100175421529,1
2026-01-01 17:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-01 18:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-01 19:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-01 20:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-01 21:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-01 22:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-01 23:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-02 00:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-02 01:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-02 02:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-02 03:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-02 04:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-02 05:00:00+00:00,996.7371550510414,996.7371550510414,0
2026-01-02 06:00:00+00:00,996.6164027261035,996.7232007308708,1
2026-01-02 07:00:00+00:00,997.0528815281956,996.7232007308708,1
2026-01-02 08:00:00+00:00,996.6906969902894,996.7232007308708,1
2026-01-02 09:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 10:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 11:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 12:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 13:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 14:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 15:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 16:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 17:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 18:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 19:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 20:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 21:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 22:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-02 23:00:00+00:00,995.8157356832845,995.8157356832845,0
2026-01-03 00:00:00+00:00,995.7993813341367,995.8017942629849,1
2026-01-03 01:00:00+00:00,995.7575585209953,995.7575585209953,0
2026-01-03 02:00:00+00:00,995.7575585209953,995.7575585209953,0
2026-01-03 03:00:00+00:00,995.6519890672961,995.7436179151761,1
2026-01-03 04:00:00+00:00,995.4152276699424,995.4152276699424,0
2026-01-03 05:00:00+00:00,995.4152276699424,995.4152276699424,0
2026-01-03 06:00:00+00:00,995.5027521524613,995.401291856755,1
2026-01-03 07:00:00+00:00,995.4608838367217,995.4608838367217,0
2026-01-03 08:00:00+00:00,995.4608838367217,995.4608838367217,0
2026-01-03 09:00:00+00:00,995.3406470854118,995.4469473843479,1
2026-01-03 10:00:00+00:00,995.29890150847,995.29890150847,0
2026-01-03 11:00:00+00:00,995.29890150847,995.29890150847,0
2026-01-03 12:00:00+00:00,995.3912171719234,995.2849673238488,1
2026-01-03 13:00:00+00:00,995.7229563501105,995.7229563501105,0
2026-01-03 14:00:00+00:00,995.7229563501105,995.7229563501105,0
2026-01-03 15:00:00+00:00,995.7425249851937,995.7090162287216,1
2026-01-03 16:00:00+00:00,995.700684515773,995.700684515773,0
2026-01-03 17:00:00+00:00,995.700684515773,995.700684515773,0
2026-01-03 18:00:00+00:00,995.8057703694913,995.6867447061898,1
2026-01-03 19:00:00+00:00,995.7638795253437,995.7638795253437,0
2026-01-03 20:00:00+00:00,995.7638795253437,995.7638795253437,0
2026-01-03 21:00:00+00:00,995.8590098141943,995.7499388310304,1
2026-01-03 22:00:00+00:00,995.8171222886643,995.8171222886643,0
2026-01-03 23:00:00+00:00,995.8171222886643,995.8171222886643,0
2026-01-04 00:00:00+00:00,995.723019692521,995.8031808489523,1
2026-01-04 01:00:00+00:00,995.6812434700787,995.6812434700787,0
2026-01-04 02:00:00+00:00,995.6812434700787,995.6812434700787,0
2026-01-04 03:00:00+00:00,995.5516877416989,995.6673039326702,1
2026-01-04 04:00:00+00:00,995.5099384991877,995.5099384991877,0
2026-01-04 05:00:00+00:00,995.5099384991877,995.5099384991877,0
2026-01-04 06:00:00+00:00,995.4628154378863,995.4960013600487,1
2026-01-04 07:00:00+00:00,995.4210239320226,995.4210239320226,0
2026-01-04 08:00:00+00:00,995.4210239320226,995.4210239320226,0
2026-01-04 09:00:00+00:00,995.3454457694481,995.4070880376876,1
2026-01-04 10:00:00+00:00,995.3036750718039,995.3036750718039,0
2026-01-04 11:00:00+00:00,995.3036750718039,995.3036750718039,0
2026-01-04 12:00:00+00:00,995.3941314530309,995.2897408203529,1
2026-01-04 13:00:00+00:00,995.3522660642982,995.3522660642982,0
2026-01-04 14:00:00+00:00,995.3522660642982,995.3522660642982,0
2026-01-04 15:00:00+00:00,995.3265034251949,995.3383311325733,1
2026-01-04 16:00:00+00:00,995.2847057266447,995.2847057266447,0
2026-01-04 17:00:00+00:00,995.2847057266447,995.2847057266447,0
2026-01-04 18:00:00+00:00,995.2305780054058,995.2707717407645,1
2026-01-04 19:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-04 20:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-04 21:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-04 22:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-04 23:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 00:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 01:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 02:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 03:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 04:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 05:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 06:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 07:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 08:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 09:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 10:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 11:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 12:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 13:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 14:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 15:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 16:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 17:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 18:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 19:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 20:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 21:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 22:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-05 23:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 00:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 01:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 02:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 03:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 04:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 05:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 06:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 07:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 08:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 09:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 10:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 11:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 12:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 13:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 14:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 15:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 16:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 17:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 18:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 19:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 20:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 21:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 22:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-06 23:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 00:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 01:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 02:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 03:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 04:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 05:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 06:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 07:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 08:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 09:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 10:00:00+00:00,995.1888001640066,995.1888001640066,0
2026-01-07 11:00:00+00:00,995.2292199061723,995.1748675208042,1
2026-01-07 12:00:00+00:00,995.1873893651342,995.1873893651342,0
2026-01-07 13:00:00+00:00,995.1873893651342,995.1873893651342,0
2026-01-07 14:00:00+00:00,995.1312067969209,995.1734567416831,1
2026-01-07 15:00:00+00:00,995.0894342765343,995.0894342765343,0
2026-01-07 16:00:00+00:00,995.0894342765343,995.0894342765343,0
2026-01-07 17:00:00+00:00,995.1339885495589,995.0755030244545,1
2026-01-07 18:00:00+00:00,995.0921597020042,995.0921597020042,0
2026-01-07 19:00:00+00:00,995.0921597020042,995.0921597020042,0
2026-01-07 20:00:00+00:00,995.221115842307,995.0782284117684,1
2026-01-07 21:00:00+00:00,995.1792362391412,995.1792362391412,0
2026-01-07 22:00:00+00:00,995.1792362391412,995.1792362391412,0
2026-01-07 23:00:00+00:00,995.1863434599869,995.1653037298339,1
2026-01-08 00:00:00+00:00,995.1445333082269,995.1445333082269,0
2026-01-08 01:00:00+00:00,995.1445333082269,995.1445333082269,0
2026-01-08 02:00:00+00:00,994.9788973404261,995.1306012847606,1
2026-01-08 03:00:00+00:00,994.9371922923937,994.9371922923937,0
2026-01-08 04:00:00+00:00,994.9371922923937,994.9371922923937,0
2026-01-08 05:00:00+00:00,994.8555440602061,994.9232631717016,1
2026-01-08 06:00:00+00:00,994.5192251096242,994.5192251096242,0
2026-01-08 07:00:00+00:00,994.5192251096242,994.5192251096242,0
2026-01-08 08:00:00+00:00,994.5192251096242,994.5192251096242,0
2026-01-08 09:00:00+00:00,994.5192251096242,994.5192251096242,0
2026-01-08 10:00:00+00:00,994.5192251096242,994.5192251096242,0
2026-01-08 11:00:00+00:00,994.5192251096242,994.5192251096242,0
2026-01-08 12:00:00+00:00,994.6893918178123,994.5053018404727,1
2026-01-08 13:00:00+00:00,994.7077622222596,994.5053018404727,1
2026-01-08 14:00:00+00:00,994.6703267342052,994.5053018404727,1
2026-01-08 15:00:00+00:00,994.0902696357956,994.5053018404727,1
2026-01-08 16:00:00+00:00,993.9683920365422,994.5053018404727,1
2026-01-08 17:00:00+00:00,993.749604330345,993.749604330345,0
2026-01-08 18:00:00+00:00,993.749604330345,993.749604330345,0
2026-01-08 19:00:00+00:00,993.8514591599031,993.7356918629365,2
2026-01-08 20:00:00+00:00,993.8545591796724,993.730309061965,1
2026-01-08 21:00:00+00:00,993.6329840466093,993.730309061965,1
2026-01-08 22:00:00+00:00,993.657808609061,993.730309061965,1
2026-01-08 23:00:00+00:00,993.7369925980098,993.730309061965,1
2026-01-09 00:00:00+00:00,993.6171345182746,993.730309061965,1
2026-01-09 01:00:00+00:00,993.5765448228244,993.7163968376382,2
2026-01-09 02:00:00+00:00,993.545415498609,993.5003493698505,1
2026-01-09 03:00:00+00:00,993.4240934062166,993.5003493698505,1
2026-01-09 04:00:00+00:00,993.2783126329489,993.3753589667571,1
2026-01-09 05:00:00+00:00,993.2366485115597,993.2366485115597,0
2026-01-09 06:00:00+00:00,993.2366485115597,993.2366485115597,0
2026-01-09 07:00:00+00:00,993.0170502957895,993.2227431984805,1
2026-01-09 08:00:00+00:00,992.8924092662912,992.8924092662912,0
2026-01-09 09:00:00+00:00,992.8924092662912,992.8924092662912,0
2026-01-09 10:00:00+00:00,992.8008163292044,992.8785087995902,2
2026-01-09 11:00:00+00:00,992.8230413064418,992.8866050838469,1
2026-01-09 12:00:00+00:00,992.8187438563044,992.8866050838469,1
2026-01-09 13:00:00+00:00,992.7662483491066,992.884288348435,2
2026-01-09 14:00:00+00:00,993.0473260017737,992.9266125516463,1
2026-01-09 15:00:00+00:00,992.4050631480123,992.4050631480123,0
2026-01-09 16:00:00+00:00,992.6114435643442,992.3911694771283,1
2026-01-09 17:00:00+00:00,992.5696303872396,992.5696303872396,0
2026-01-09 18:00:00+00:00,992.5696303872396,992.5696303872396,0
2026-01-09 19:00:00+00:00,992.6514077907252,992.5557344124142,1
2026-01-09 20:00:00+00:00,992.609662462222,992.609662462222,0
2026-01-09 21:00:00+00:00,992.609662462222,992.609662462222,0
2026-01-09 22:00:00+00:00,992.3931178262303,992.5957659269475,1
2026-01-09 23:00:00+00:00,992.3515498092672,992.3515498092672,0
2026-01-10 00:00:00+00:00,992.3515498092672,992.3515498092672,0
2026-01-10 01:00:00+00:00,992.4658246713522,992.3376568875699,1
2026-01-10 02:00:00+00:00,992.4240690055899,992.4240690055899,0
2026-01-10 03:00:00+00:00,992.4240690055899,992.4240690055899,0
2026-01-10 04:00:00+00:00,992.3099436674996,992.4101750686239,1
2026-01-10 05:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 06:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 07:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 08:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 09:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 10:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 11:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 12:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 13:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 14:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 15:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 16:00:00+00:00,992.268321995442,992.268321995442,0
2026-01-10 17:00:00+00:00,992.268321995442,992.268321995442,0
