ts,symbol,strategy_id,event,side,entry_px,qty,target_weight,notional_frac,exit_reason,exit_px,pnl,bars_held
2025-12-27 07:00:00+00:00,BNB/USDT:USDT,bnb_trend,exit,short,835.63,0.08380585983845078,,,sl,840.751561230135,-0.47149278710638903,8.0
2025-12-28 00:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28481,245.7663204664091,0.07,0.07,,,,
2025-12-28 01:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28481,245.7663204664091,,,reverse_signal,0.28492,-0.01497994876506881,1.0
2025-12-28 03:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28398,246.47748849124653,0.07,0.07,,,,
2025-12-28 04:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28398,246.47748849124653,,,reverse_signal,0.28369,-0.11343239088851362,1.0
2025-12-28 06:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28369,246.6980048253426,0.07,0.07,,,,
2025-12-28 07:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28369,246.6980048253426,,,reverse_signal,0.28373,-0.03212945475244679,1.0
2025-12-28 14:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28371,246.66923311293547,0.07,0.07,,,,
2025-12-28 15:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28371,246.66923311293547,,,reverse_signal,0.28412,0.05908418806906681,1.0
2025-12-28 17:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28386,246.55000445375182,0.07,0.07,,,,
2025-12-28 18:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28386,246.55000445375182,,,reverse_signal,0.28421,0.04424931549933683,1.0
2025-12-28 20:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28467,245.85591005988425,0.07,0.07,,,,
2025-12-28 21:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28467,245.85591005988425,,,reverse_signal,0.28466,-0.04444976511517564,1.0
2025-12-28 23:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28537,245.23849950577267,0.07,0.07,,,,
2025-12-29 00:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28537,245.23849950577267,,,sl,0.28436505520479033,-0.2882935093335382,1.0
2025-12-29 02:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28542,245.12140104533862,0.07,0.07,,,,
2025-12-29 03:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28542,245.12140104533862,,,reverse_signal,0.28576,0.041313741417787264,1.0
2025-12-29 05:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28512,245.38602263101774,0.07,0.07,,,,
2025-12-29 06:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28512,245.38602263101774,,,target_flatten,0.28426,-0.2528840379385242,1.0
2025-12-30 02:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,87283.0,0.0008013677507352093,-0.07,0.07,,,,
2025-12-30 08:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,87283.0,0.0008013677507352093,,,sl,87881.03774564664,-0.5215031808139041,6.0
2025-12-30 10:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,87954.7,0.0007948216175352185,-0.07,0.07,,,,
2025-12-30 14:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,87954.7,0.0007948216175352185,,,sl,88517.37535224971,-0.4894398476967869,4.0
2026-01-01 02:00:00+00:00,AVAX/USDT:USDT,avax_trend,entry,short,12.322,5.67059384988875,-0.07,0.07,,,,
2026-01-01 03:00:00+00:00,AAVE/USDT:USDT,aave_trend,entry,short,145.82,0.3993055319087763,-0.05833333333333334,0.05833333333333334,,,,
2026-01-01 07:00:00+00:00,XRP/USDT:USDT,xrp_trend,entry,short,1.8444,6.31382057591159,-0.011666666666666665,0.011666666666666665,,,,
2026-01-01 13:00:00+00:00,XRP/USDT:USDT,xrp_trend,exit,short,1.8444,6.31382057591159,,,sl,1.8573452824070094,-0.08877035733874196,6.0
2026-01-01 13:00:00+00:00,AVAX/USDT:USDT,avax_trend,exit,short,12.322,5.67059384988875,,,sl,12.412573192567866,-0.5558357854643752,11.0
2026-01-01 15:00:00+00:00,AVAX/USDT:USDT,avax_trend,entry,short,12.421,0.9369344733156539,-0.011666666666666665,0.011666666666666665,,,,
2026-01-01 16:00:00+00:00,AVAX/USDT:USDT,avax_trend,exit,short,12.421,0.9369344733156539,,,sl,12.52196220993863,-0.10163432983446406,1.0
2026-01-01 17:00:00+00:00,AAVE/USDT:USDT,aave_trend,exit,short,145.82,0.3993055319087763,,,sl,147.4166318375581,-0.6728624911114847,14.0
2026-01-02 06:00:00+00:00,AAVE/USDT:USDT,aave_trend,entry,short,150.26,0.46433915116180563,-0.07,0.07,,,,
2026-01-02 09:00:00+00:00,AAVE/USDT:USDT,aave_trend,exit,short,150.26,0.46433915116180563,,,sl,152.12304134615243,-0.9074650475862678,3.0
2026-01-03 00:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28889,241.29288482754657,0.07,0.07,,,,
2026-01-03 01:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28889,241.29288482754657,,,reverse_signal,0.28888,-0.04423574198965348,1.0
2026-01-03 03:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28907,241.12854705251212,0.07,0.07,,,,
2026-01-03 04:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28907,241.12854705251212,,,sl,0.287880839796598,-0.3283902452336367,1.0
2026-01-03 06:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28844,241.57213263380942,0.07,0.07,,,,
2026-01-03 07:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28844,241.57213263380942,,,reverse_signal,0.28886,0.05959197996664625,1.0
2026-01-03 09:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28843,241.59158849138618,0.07,0.07,,,,
2026-01-03 10:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28843,241.59158849138618,,,reverse_signal,0.28799,-0.14804587587798954,1.0
2026-01-03 12:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.28852,241.4769274420938,0.07,0.07,,,,
2026-01-03 13:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.28852,241.4769274420938,,,tp,0.29050809730182986,0.43798902626169495,1.0
2026-01-03 15:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29121,239.34826051477538,0.07,0.07,,,,
2026-01-03 16:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29121,239.34826051477538,,,reverse_signal,0.29135,-0.008331712948525673,1.0
2026-01-03 18:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29279,238.05132660304014,0.07,0.07,,,,
2026-01-03 19:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29279,238.05132660304014,,,reverse_signal,0.29329,0.0771348191538768,1.0
2026-01-03 21:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29397,237.11083296518035,0.07,0.07,,,,
2026-01-03 22:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29397,237.11083296518035,,,reverse_signal,0.29443,0.0671834576340239,1.0
2026-01-04 00:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29566,235.76810715080333,0.07,0.07,,,,
2026-01-04 01:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29566,235.76810715080333,,,reverse_signal,0.29532,-0.12193737887352683,1.0
2026-01-04 03:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29539,235.95141014558894,0.07,0.07,,,,
2026-01-04 04:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29539,235.95141014558894,,,reverse_signal,0.2949,-0.15736543348249682,1.0
2026-01-04 06:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29398,237.04230115974946,0.07,0.07,,,,
2026-01-04 07:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29398,237.04230115974946,,,reverse_signal,0.29384,-0.07497742802604027,1.0
2026-01-04 09:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.2939,237.08564707465663,0.07,0.07,,,,
2026-01-04 10:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.2939,237.08564707465663,,,reverse_signal,0.29364,-0.10341296588360788,1.0
2026-01-04 12:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29366,237.2514379044687,0.07,0.07,,,,
2026-01-04 13:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29366,237.2514379044687,,,reverse_signal,0.2941,0.06252524394534273,1.0
2026-01-04 15:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29454,236.5541475673962,0.07,0.07,,,,
2026-01-04 16:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29454,236.5541475673962,,,reverse_signal,0.29449,-0.05362540592865514,1.0
2026-01-04 18:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29467,236.43373740409655,0.07,0.07,,,,
2026-01-04 19:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29467,236.43373740409655,,,reverse_signal,0.2945,-0.0819715767580011,1.0
2026-01-07 11:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29479,236.31471899141923,0.07,0.07,,,,
2026-01-07 12:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29479,236.31471899141923,,,reverse_signal,0.29502,0.012521844329919207,1.0
2026-01-07 14:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29679,234.7219153460676,0.07,0.07,,,,
2026-01-07 15:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29679,234.7219153460676,,,reverse_signal,0.29661,-0.0840224651487736,1.0
2026-01-07 17:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29775,233.94210041765712,0.07,0.07,,,,
2026-01-07 18:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29775,233.94210041765712,,,reverse_signal,0.298,0.01665667754973075,1.0
2026-01-07 20:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29737,234.24168940760768,0.07,0.07,,,,
2026-01-07 21:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29737,234.24168940760768,,,reverse_signal,0.29798,0.1010078273728332,1.0
2026-01-07 23:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29799,233.7747794783043,0.07,0.07,,,,
2026-01-08 00:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29799,233.7747794783043,,,reverse_signal,0.29808,-0.02077042160708031,1.0
2026-01-08 02:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29847,233.39068359156997,0.07,0.07,,,,
2026-01-08 03:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29847,233.39068359156997,,,reverse_signal,0.29782,-0.1934089923668745,1.0
2026-01-08 05:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29825,233.5141775707211,0.07,0.07,,,,
2026-01-08 06:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29825,233.5141775707211,,,sl,0.296697767991304,-0.4040380620773367,1.0
2026-01-08 12:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,90192.3,0.0007718657330800267,-0.07,0.07,,,,
2026-01-08 17:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,90192.3,0.0007718657330800267,,,sl,91116.68305307873,-0.7556975101277132,5.0
2026-01-08 19:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,91070.3,0.0006365272423531067,-0.05833333333333334,0.05833333333333334,,,,
2026-01-08 19:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29457,39.35774221234754,0.011666666666666665,0.011666666666666665,,,,
2026-01-08 20:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29457,39.35774221234754,,,reverse_signal,0.29461,-0.005382800971414532,1.0
2026-01-09 01:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29513,235.6965460452599,0.07,0.07,,,,
2026-01-09 02:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29513,235.6965460452599,,,reverse_signal,0.29439,-0.21604746778765513,1.0
2026-01-09 04:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,91070.3,0.0006365272423531067,,,trend_break,91190.1,-0.11108295336364646,9.0
2026-01-09 04:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29378,236.6983751417867,0.07,0.07,,,,
2026-01-09 05:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29378,236.6983751417867,,,reverse_signal,0.29337,-0.13871045519733205,1.0
2026-01-09 07:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29407,236.42862378280404,0.07,0.07,,,,
2026-01-09 08:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29407,236.42862378280404,,,sl,0.29284852663060895,-0.3303339321893277,1.0
2026-01-09 10:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,90299.0,0.0006414104682650638,-0.05833333333333334,0.05833333333333334,,,,
2026-01-09 10:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29237,39.619692961262636,0.011666666666666665,0.011666666666666665,,,,
2026-01-09 11:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29237,39.619692961262636,,,reverse_signal,0.29275,0.008096284256633682,1.0
2026-01-09 13:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29368,39.44319347354789,0.011666666666666665,0.011666666666666665,,,,
2026-01-09 14:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29368,39.44319347354789,,,reverse_signal,0.29493,0.042324203211243916,1.0
2026-01-09 15:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,90299.0,0.0006414104682650638,,,sl,91057.49442692474,-0.521549403633886,5.0
2026-01-09 16:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29645,234.33413533601237,0.07,0.07,,,,
2026-01-09 17:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29645,234.33413533601237,,,reverse_signal,0.29739,0.17846091011130477,1.0
2026-01-09 19:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29775,233.3497031976718,0.07,0.07,,,,
2026-01-09 20:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29775,233.3497031976718,,,reverse_signal,0.29816,0.0539280498077868,1.0
2026-01-09 22:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.2983,232.92885139911343,0.07,0.07,,,,
2026-01-09 23:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.2983,232.92885139911343,,,reverse_signal,0.29743,-0.24421611768020746,1.0
2026-01-10 01:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29809,233.03233414958137,0.07,0.07,,,,
2026-01-10 02:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29809,233.03233414958137,,,reverse_signal,0.29864,0.08641211802000998,1.0
2026-01-10 04:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29803,233.09628168436498,0.07,0.07,,,,
2026-01-10 05:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29803,233.09628168436498,,,target_flatten,0.2976,-0.1418530731818468,1.0
2026-01-10 23:00:00+00:00,BTC/USDT:USDT,btc_trend_loose,entry,short,90384.9,0.0007684777273602221,-0.07,0.07,,,,
2026-01-11 00:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30228,38.296617990343044,0.011666666666666665,0.011666666666666665,,,,
2026-01-11 01:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30228,38.296617990343044,,,reverse_signal,0.30297,0.019463030601817078,1.0
2026-01-11 02:00:00+00:00,BTC/USDT:USDT,btc_trend_loose,exit,short,90384.9,0.0007684777273602221,,,sl,90693.09861992401,-0.2786611508035852,3.0
2026-01-11 16:00:00+00:00,ETH/USDT:USDT,eth_trend,entry,short,3116.89,0.02227845839284917,-0.07,0.07,,,,
2026-01-12 00:00:00+00:00,ETH/USDT:USDT,eth_trend,exit,short,3116.89,0.02227845839284917,,,trend_break,3122.0,-0.15557493064894717,8.0
2026-01-13 00:00:00+00:00,LINK/USDT:USDT,link_trend,entry,short,13.068,5.312797810061502,-0.07,0.07,,,,
2026-01-13 05:00:00+00:00,LINK/USDT:USDT,link_trend,exit,short,13.068,5.312797810061502,,,sl,13.229689403826741,-0.9011951094963304,5.0
2026-01-13 20:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30438,227.88483519690521,0.07,0.07,,,,
2026-01-13 21:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30438,227.88483519690521,,,sl,0.30455529923476504,-0.001694083280096223,1.0
2026-01-13 23:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.3053,227.19455113396162,0.07,0.07,,,,
2026-01-14 00:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.3053,227.19455113396162,,,reverse_signal,0.30698,0.3398403359207841,1.0
2026-01-14 02:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30449,227.87386846780683,0.07,0.07,,,,
2026-01-14 03:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30449,227.87386846780683,,,reverse_signal,0.30442,-0.05757278861611899,1.0
2026-01-14 05:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30448,227.86492616973345,0.07,0.07,,,,
2026-01-14 06:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30448,227.86492616973345,,,sl,0.3024850624194571,-0.49593174635302095,1.0
2026-01-14 08:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30277,229.03400658433014,0.07,0.07,,,,
2026-01-14 09:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30277,229.03400658433014,,,reverse_signal,0.3016,-0.30941578153516763,1.0
2026-01-16 08:00:00+00:00,AVAX/USDT:USDT,avax_trend,entry,short,13.804,5.021877444513455,-0.07,0.07,,,,
2026-01-16 15:00:00+00:00,AVAX/USDT:USDT,avax_trend,exit,short,13.804,5.021877444513455,,,tp,13.546935140062923,1.25012959308172,7.0
2026-01-17 01:00:00+00:00,AVAX/USDT:USDT,avax_trend,entry,short,13.585,5.109203887201475,-0.07,0.07,,,,
2026-01-17 09:00:00+00:00,XRP/USDT:USDT,xrp_trend,entry,short,2.0615,33.66847590984464,-0.07,0.07,,,,
2026-01-17 13:00:00+00:00,AVAX/USDT:USDT,avax_trend,exit,short,13.585,5.109203887201475,,,sl,13.716403909464223,-0.7134173075316692,12.0
2026-01-17 14:00:00+00:00,XRP/USDT:USDT,xrp_trend,exit,short,2.0615,33.66847590984464,,,sl,2.0755111437823213,-0.5136614350714788,5.0
2026-01-17 19:00:00+00:00,AVAX/USDT:USDT,avax_trend,entry,short,13.828,5.013067390098298,-0.07,0.07,,,,
2026-01-18 02:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.31798,218.00026850914233,0.07,0.07,,,,
2026-01-18 03:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.31798,218.00026850914233,,,reverse_signal,0.31882,0.14141851818403034,1.0
2026-01-18 05:00:00+00:00,XRP/USDT:USDT,xrp_trend,entry,short,2.0545,28.120651496980063,-0.05833333333333334,0.05833333333333334,,,,
2026-01-18 05:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.31942,36.17381783981155,0.011666666666666665,0.011666666666666665,,,,
2026-01-18 06:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.31942,36.17381783981155,,,reverse_signal,0.32049,0.03174997696091019,1.0
2026-01-18 07:00:00+00:00,AVAX/USDT:USDT,avax_trend,exit,short,13.828,5.013067390098298,,,tp,13.612896570581716,1.037382566785448,12.0
2026-01-18 08:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.31806,36.367626066069995,0.011666666666666665,0.011666666666666665,,,,
2026-01-18 09:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.31806,36.367626066069995,,,sl,0.31555918751242823,-0.09783429652926771,1.0
2026-01-18 23:00:00+00:00,XRP/USDT:USDT,xrp_trend,exit,short,2.0545,28.120651496980063,,,tp,2.033876988628534,0.5456161480042835,18.0
2026-01-19 02:00:00+00:00,LINK/USDT:USDT,link_trend,entry,short,12.834,5.410137577515082,-0.07,0.07,,,,
2026-01-19 05:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,92614.4,0.0006247474618593256,-0.05833333333333334,0.05833333333333334,,,,
2026-01-19 08:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,92614.4,0.0006247474618593256,,,sl,93194.1984344101,-0.3971613036468671,3.0
2026-01-19 10:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,93000.0,0.000621900737080065,-0.05833333333333334,0.05833333333333334,,,,
2026-01-19 11:00:00+00:00,ETH/USDT:USDT,eth_trend,entry,short,3213.99,0.0030848754771383665,-0.004892430711533598,0.01,,,,
2026-01-19 13:00:00+00:00,XRP/USDT:USDT,xrp_trend,entry,short,1.9718,5.02826813330463,-0.0032874716877931242,0.01,,,,
2026-01-19 16:00:00+00:00,XRP/USDT:USDT,xrp_trend,exit,short,1.9718,5.02826813330463,,,sl,1.9956790705151155,-0.12609125500883397,3.0
2026-01-19 18:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30811,32.17506203375992,0.004720315134104776,0.01,,,,
2026-01-19 19:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30811,32.17506203375992,,,reverse_signal,0.30908,0.025243009268711265,1.0
2026-01-19 20:00:00+00:00,LINK/USDT:USDT,link_trend,exit,short,12.834,5.410137577515082,,,sl,12.990210892289317,-0.8872897152445308,18.0
2026-01-19 21:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.31043,31.90676825450274,0.003457654861494317,0.01,,,,
2026-01-19 21:00:00+00:00,AVAX/USDT:USDT,avax_trend,entry,short,12.787,0.7745990662085828,-0.0037200614270021816,0.01,,,,
2026-01-19 22:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.31043,31.90676825450274,,,reverse_signal,0.31143,0.025944733352002897,1.0
2026-01-19 22:00:00+00:00,LINK/USDT:USDT,link_trend,entry,short,12.887,4.483540601731916,-0.05833333333333334,0.05833333333333334,,,,
2026-01-19 23:00:00+00:00,ETH/USDT:USDT,eth_trend,exit,short,3213.99,0.0030848754771383665,,,tp,3172.0900335713272,0.12338487727522923,12.0
2026-01-20 00:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.31175,31.77596210855952,0.005377684184903145,0.01,,,,
2026-01-20 01:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.31175,31.77596210855952,,,reverse_signal,0.30995,-0.06310610746873671,1.0
2026-01-20 01:00:00+00:00,ETH/USDT:USDT,eth_trend,entry,short,3182.55,0.0031124429510789677,-0.003610989884591103,0.01,,,,
2026-01-20 03:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.31004,31.949056582846545,0.0026021368909966043,0.01,,,,
2026-01-20 04:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,93000.0,0.000621900737080065,,,tp,92009.76445404589,0.5814956517122236,18.0
2026-01-20 04:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.31004,31.949056582846545,,,reverse_signal,0.31024,0.000442686128012992,1.0
2026-01-20 06:00:00+00:00,LINK/USDT:USDT,link_trend,exit,short,12.887,4.483540601731916,,,tp,12.649426305041768,1.0311427773923465,8.0
2026-01-20 06:00:00+00:00,ETH/USDT:USDT,eth_trend,exit,short,3182.55,0.0031124429510789677,,,tp,3135.6397333178397,0.14014982899707193,5.0
2026-01-20 06:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,91590.1,0.0006319913943566611,-0.05833333333333334,0.05833333333333334,,,,
