ts,symbol,strategy_id,event,side,entry_px,qty,target_weight,notional_frac,exit_reason,exit_px,pnl,bars_held
2026-01-08 12:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,90192.3,0.0007736405047990301,-0.07,0.07,,,,
2026-01-08 17:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,90192.3,0.0007736405047990301,,,sl,90931.80644246297,-0.6143212546322457,5.0
2026-01-08 19:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,91070.3,0.0006380824954579986,-0.05833333333333334,0.05833333333333334,,,,
2026-01-08 19:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29457,39.453906597317136,0.011666666666666665,0.011666666666666665,,,,
2026-01-08 21:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29457,39.453906597317136,,,target_flatten,0.29506,0.012347652424322383,2.0
2026-01-09 01:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29513,236.27664157075947,0.07,0.07,,,,
2026-01-09 03:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29513,236.27664157075947,,,sl,0.29382608475403693,-0.34973925951600693,2.0
2026-01-09 04:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,91070.3,0.0006380824954579986,,,trend_break,91190.1,-0.11135436689730877,9.0
2026-01-09 05:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29337,237.58077656330278,0.07,0.07,,,,
2026-01-09 10:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,90299.0,0.0006432158406457275,-0.05833333333333334,0.05833333333333334,,,,
2026-01-09 13:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,90299.0,0.0006432158406457275,,,sl,90868.67222569112,-0.4014911011768393,3.0
2026-01-09 14:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29337,237.58077656330278,,,tp,0.29563722140433407,0.4965055894972707,9.0
2026-01-09 15:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,90110.8,0.000644613210468704,-0.05833333333333334,0.05833333333333334,,,,
2026-01-09 16:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.29645,235.12606271045627,0.07,0.07,,,,
2026-01-09 17:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,90110.8,0.000644613210468704,,,sl,91050.59315382795,-0.6410185311663259,2.0
2026-01-09 20:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.29645,235.12606271045627,,,tp,0.2988254909143714,0.5163828290308778,4.0
2026-01-09 22:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.2983,233.63533673371506,0.07,0.07,,,,
2026-01-10 05:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.2983,233.63533673371506,,,target_flatten,0.2976,-0.20526266144078062,7.0
2026-01-10 23:00:00+00:00,BTC/USDT:USDT,btc_trend_loose,entry,short,90384.9,0.0007709039546812918,-0.07,0.07,,,,
2026-01-11 00:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30228,38.417527546423365,0.011666666666666665,0.011666666666666665,,,,
2026-01-11 01:00:00+00:00,BTC/USDT:USDT,btc_trend_loose,exit,short,90384.9,0.0007709039546812918,,,sl,90639.46804178068,-0.23817210476237433,2.0
2026-01-11 02:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30228,38.417527546423365,,,sl,0.3007722372277618,-0.06485747326127032,2.0
2026-01-11 16:00:00+00:00,ETH/USDT:USDT,eth_trend,entry,short,3116.89,0.022347829634678257,-0.07,0.07,,,,
2026-01-12 00:00:00+00:00,ETH/USDT:USDT,eth_trend,exit,short,3116.89,0.022347829634678257,,,trend_break,3122.0,-0.15605936390488806,8.0
2026-01-13 00:00:00+00:00,LINK/USDT:USDT,link_trend,entry,short,13.068,5.329340937739901,-0.07,0.07,,,,
2026-01-13 05:00:00+00:00,LINK/USDT:USDT,link_trend,exit,short,13.068,5.329340937739901,,,sl,13.229689403826741,-0.9040012742126523,5.0
2026-01-13 20:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30438,228.59442890993793,0.07,0.07,,,,
2026-01-13 21:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30438,228.59442890993793,,,sl,0.30455529923476504,-0.0016993583605721604,1.0
2026-01-13 23:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.3053,227.90199542256747,0.07,0.07,,,,
2026-01-14 05:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.3053,227.90199542256747,,,sl,0.3033766056824923,-0.47982948322417357,6.0
2026-01-14 07:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30365,229.02656690260278,0.07,0.07,,,,
2026-01-14 08:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30365,229.02656690260278,,,sl,0.30155556402494005,-0.5211200223006865,1.0
2026-01-16 08:00:00+00:00,AVAX/USDT:USDT,avax_trend,entry,short,13.804,5.035240873918844,-0.07,0.07,,,,
2026-01-16 15:00:00+00:00,AVAX/USDT:USDT,avax_trend,exit,short,13.804,5.035240873918844,,,tp,13.546935140062923,1.253456241083253,7.0
2026-01-17 01:00:00+00:00,AVAX/USDT:USDT,avax_trend,entry,short,13.585,5.122799695983895,-0.07,0.07,,,,
2026-01-17 09:00:00+00:00,XRP/USDT:USDT,xrp_trend,entry,short,2.0615,33.75806915579289,-0.07,0.07,,,,
2026-01-17 13:00:00+00:00,AVAX/USDT:USDT,avax_trend,exit,short,13.585,5.122799695983895,,,time_stop,13.691,-0.5850985181569215,12.0
2026-01-17 14:00:00+00:00,XRP/USDT:USDT,xrp_trend,exit,short,2.0615,33.75806915579289,,,sl,2.0755111437823213,-0.5150283099906086,5.0
2026-01-17 19:00:00+00:00,AVAX/USDT:USDT,avax_trend,entry,short,13.828,5.027066560244636,-0.07,0.07,,,,
2026-01-18 02:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.31798,218.60904206300174,0.07,0.07,,,,
2026-01-18 05:00:00+00:00,XRP/USDT:USDT,xrp_trend,entry,short,2.0545,28.19515291999212,-0.05833333333333334,0.05833333333333334,,,,
2026-01-18 07:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.31798,218.60904206300174,,,sl,0.3181299010838517,-0.008957911411494705,5.0
2026-01-18 07:00:00+00:00,AVAX/USDT:USDT,avax_trend,exit,short,13.828,5.027066560244636,,,time_stop,13.638,0.9140071661973086,12.0
2026-01-18 17:00:00+00:00,XRP/USDT:USDT,xrp_trend,exit,short,2.0545,28.19515291999212,,,time_stop,2.048,0.14862229007186106,12.0
2026-01-18 19:00:00+00:00,XRP/USDT:USDT,xrp_trend,entry,short,2.0607,33.767785723251876,-0.07,0.07,,,,
2026-01-18 23:00:00+00:00,XRP/USDT:USDT,xrp_trend,exit,short,2.0607,33.767785723251876,,,tp,2.0400769886285346,0.6550600993932701,4.0
2026-01-19 02:00:00+00:00,LINK/USDT:USDT,link_trend,entry,short,12.834,5.425444604410014,-0.07,0.07,,,,
2026-01-19 05:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,92614.4,0.0006265150742470338,-0.05833333333333334,0.05833333333333334,,,,
2026-01-19 08:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,92614.4,0.0006265150742470338,,,sl,93078.23874752808,-0.32559091914202726,3.0
2026-01-19 10:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,93000.0,0.0006237058918102666,-0.05833333333333334,0.05833333333333334,,,,
2026-01-19 11:00:00+00:00,ETH/USDT:USDT,eth_trend,entry,short,3213.99,0.003093829763936265,-0.004892430711533598,0.01,,,,
2026-01-19 13:00:00+00:00,XRP/USDT:USDT,xrp_trend,entry,short,1.9718,5.042863391782975,-0.0032874716877931242,0.01,,,,
2026-01-19 16:00:00+00:00,XRP/USDT:USDT,xrp_trend,exit,short,1.9718,5.042863391782975,,,sl,1.9956790705151155,-0.1264572526863491,3.0
2026-01-19 18:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,93000.0,0.0006237058918102666,,,time_stop,93195.1,-0.15656081926689483,8.0
2026-01-19 18:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30811,32.26337336718077,0.004720315134104776,0.01,,,,
2026-01-19 20:00:00+00:00,LINK/USDT:USDT,link_trend,exit,short,12.834,5.425444604410014,,,sl,12.990210892289317,-0.8898001444785844,18.0
2026-01-19 20:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,93066.2,0.00010671704749287437,-0.006353688204564354,0.01,,,,
2026-01-19 21:00:00+00:00,AVAX/USDT:USDT,avax_trend,entry,short,12.787,0.7767052648690993,-0.0037200614270021816,0.01,,,,
2026-01-19 22:00:00+00:00,LINK/USDT:USDT,link_trend,entry,short,12.887,4.495613959089593,-0.05833333333333334,0.05833333333333334,,,,
2026-01-19 23:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,93066.2,0.00010671704749287437,,,tp,92341.43283684373,0.07143236872765776,3.0
2026-01-19 23:00:00+00:00,ETH/USDT:USDT,eth_trend,exit,short,3213.99,0.003093829763936265,,,time_stop,3187.31,0.07662678137488403,12.0
2026-01-20 01:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,92676.1,0.00010718054687203683,-0.0043682923706775244,0.01,,,,
2026-01-20 01:00:00+00:00,ETH/USDT:USDT,eth_trend,entry,short,3182.55,0.003121099500029037,-0.003610989884591103,0.01,,,,
2026-01-20 05:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,92676.1,0.00010718054687203683,,,tp,91860.25302300551,0.0815355458652822,4.0
2026-01-20 05:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30811,32.26337336718077,,,tp,0.3124199170591448,0.1330046310019166,11.0
2026-01-20 06:00:00+00:00,LINK/USDT:USDT,link_trend,exit,short,12.887,4.495613959089593,,,tp,12.649426305041768,1.0339194568838708,8.0
2026-01-20 06:00:00+00:00,ETH/USDT:USDT,eth_trend,exit,short,3182.55,0.003121099500029037,,,tp,3135.6397333178397,0.14053962372556209,5.0
2026-01-20 07:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,90894.5,0.0006383635000098306,-0.05833333333333334,0.05833333333333334,,,,
2026-01-20 08:00:00+00:00,AVAX/USDT:USDT,avax_trend,exit,short,12.787,0.7767052648690993,,,tp,12.483285157692578,0.23007941705615859,11.0
2026-01-20 08:00:00+00:00,LINK/USDT:USDT,link_trend,entry,short,12.609,0.7890483057332072,-0.006537479699965806,0.01,,,,
2026-01-20 08:00:00+00:00,ETH/USDT:USDT,eth_trend,entry,short,3121.5,0.0031872786124522933,-0.00512918696670086,0.01,,,,
2026-01-20 09:00:00+00:00,BNB/USDT:USDT,bnb_trend,entry,short,914.82,0.01087544029490988,-0.0032443285963000687,0.01,,,,
2026-01-20 14:00:00+00:00,LINK/USDT:USDT,link_trend,exit,short,12.609,0.7890483057332072,,,sl,12.582667379617373,0.014820710071932659,6.0
2026-01-20 14:00:00+00:00,BNB/USDT:USDT,bnb_trend,exit,short,914.82,0.01087544029490988,,,tp,903.0847291227367,0.12173337133858084,5.0
2026-01-20 14:00:00+00:00,ETH/USDT:USDT,eth_trend,exit,short,3121.5,0.0031872786124522933,,,tp,3066.723031276374,0.16872476043103993,6.0
2026-01-20 14:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,short,0.30155,33.00316093804441,-0.0022324040630895057,0.01,,,,
2026-01-20 15:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,90894.5,0.0006383635000098306,,,time_stop,90496.7,0.2192791262131087,8.0
2026-01-20 16:00:00+00:00,LINK/USDT:USDT,link_trend,entry,short,12.431,0.8007622932928213,-0.004245184411186782,0.01,,,,
2026-01-20 16:00:00+00:00,BNB/USDT:USDT,bnb_trend,entry,short,905.84,0.01098897836193028,-0.004006932528005933,0.01,,,,
2026-01-20 17:00:00+00:00,BNB/USDT:USDT,bnb_trend,exit,short,905.84,0.01098897836193028,,,tp,891.5909073916372,0.1507043664370277,1.0
2026-01-20 17:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,90131.9,0.0006443353487283715,-0.05833333333333334,0.05833333333333334,,,,
2026-01-20 19:00:00+00:00,BNB/USDT:USDT,bnb_trend,entry,short,892.39,0.01115613929356508,-0.004073490824093367,0.01,,,,
2026-01-20 20:00:00+00:00,ETH/USDT:USDT,eth_trend,entry,short,2995.04,0.003324031476350985,-0.0024720356608914375,0.01,,,,
2026-01-20 22:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,90131.9,0.0006443353487283715,,,tp,88981.72861089208,0.7066956392172707,5.0
2026-01-20 22:00:00+00:00,ETH/USDT:USDT,eth_trend,exit,short,2995.04,0.003324031476350985,,,tp,2929.272618897666,0.2127706482685124,2.0
2026-01-20 23:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,short,0.30155,33.00316093804441,,,tp,0.2971731382791378,0.13856568003172573,9.0
2026-01-21 00:00:00+00:00,BNB/USDT:USDT,bnb_trend,exit,short,892.39,0.01115613929356508,,,tp,870.991597321662,0.23289341878938785,5.0
2026-01-21 00:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,88390.6,0.0006578704450195307,-0.05833333333333334,0.05833333333333334,,,,
2026-01-21 01:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,short,0.29737,33.52180877846501,-0.0037409845846619167,0.01,,,,
2026-01-21 02:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,88390.6,0.0006578704450195307,,,sl,89143.21920512353,-0.5303127449782289,2.0
2026-01-21 02:00:00+00:00,BNB/USDT:USDT,bnb_trend,entry,short,880.24,0.011318569040536451,-0.004052551823072708,0.01,,,,
2026-01-21 04:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,89396.0,0.000650115413468273,-0.05833333333333334,0.05833333333333334,,,,
2026-01-21 06:00:00+00:00,ETH/USDT:USDT,eth_trend,entry,short,2991.71,0.003330176070104514,-0.002537788245096578,0.01,,,,
2026-01-21 12:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,89396.0,0.000650115413468273,,,time_stop,88757.1,0.3807373224060289,8.0
2026-01-21 12:00:00+00:00,LINK/USDT:USDT,link_trend,exit,short,12.431,0.8007622932928213,,,tp,12.070250991738225,0.2830749620399503,20.0
2026-01-21 12:00:00+00:00,ETH/USDT:USDT,eth_trend,exit,short,2991.71,0.003330176070104514,,,tp,2927.8900092168333,0.2066815725536374,6.0
2026-01-21 14:00:00+00:00,BNB/USDT:USDT,bnb_trend,exit,short,880.24,0.011318569040536451,,,sl,879.6327523466396,0.0008994640666124282,12.0
2026-01-21 14:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,short,0.29737,33.52180877846501,,,sl,0.2966108605948134,0.01948196644657859,13.0
2026-01-21 14:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,88631.2,0.0006563026445924031,-0.05833333333333334,0.05833333333333334,,,,
2026-01-21 16:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,88631.2,0.0006563026445924031,,,sl,89408.56485184593,-0.5453940546165572,2.0
2026-01-21 16:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,short,0.299,38.88722251715792,-0.011666666666666665,0.011666666666666665,,,,
2026-01-21 18:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,87897.0,0.0006614134954726164,-0.05833333333333334,0.05833333333333334,,,,
2026-01-21 19:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,87897.0,0.0006614134954726164,,,sl,88891.89222285186,-0.6933117210275476,1.0
2026-01-21 21:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,90170.8,0.0006442788637944858,-0.05833333333333334,0.05833333333333334,,,,
2026-01-22 04:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,short,0.299,38.88722251715792,,,time_stop,0.29947,-0.025264328499393203,12.0
2026-01-22 09:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,90170.8,0.0006442788637944858,,,time_stop,89878.6,0.15351415462828344,12.0
2026-01-22 22:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,short,0.30692,227.16777284500458,-0.07,0.07,,,,
2026-01-23 00:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,short,0.30692,227.16777284500458,,,sl,0.30677845798484954,-0.00966032308861594,2.0
2026-01-23 09:00:00+00:00,BTC/USDT:USDT,btc_trend_loose,entry,short,89185.1,0.0007817525629988957,-0.07,0.07,,,,
2026-01-23 10:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,long,0.30847,37.669629902846154,0.011666666666666665,0.011666666666666665,,,,
2026-01-23 11:00:00+00:00,TRX/USDT:USDT,trx_trend,exit,long,0.30847,37.669629902846154,,,sl,0.30659461209523625,-0.07757475163742585,1.0
2026-01-23 14:00:00+00:00,BTC/USDT:USDT,btc_trend_loose,exit,short,89185.1,0.0007817525629988957,,,sl,89687.27274396876,-0.434642782867348,5.0
2026-01-23 16:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,89711.2,0.0007767557062001188,-0.07,0.07,,,,
2026-01-23 17:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,89711.2,0.0007767557062001188,,,sl,90386.65607817032,-0.5667893735301883,1.0
2026-01-23 17:00:00+00:00,TRX/USDT:USDT,trx_trend,entry,short,0.29966,38.73447445010001,-0.011666666666666665,0.011666666666666665,,,,
2026-01-23 19:00:00+00:00,BTC/USDT:USDT,btc_trend,entry,short,90486.3,0.0006413758508367679,-0.05833333333333334,0.05833333333333334,,,,
2026-01-23 20:00:00+00:00,BTC/USDT:USDT,btc_trend,exit,short,90486.3,0.0006413758508367679,,,tp,89164.30149617967,0.8135852173508715,1.0
