ts,symbol,strategy_id,side,entry_ts,entry_px,qty,bars_held,trail_stop,breakeven_armed
2025-12-26 23:00:00+00:00,BNB/USDT:USDT,bnb_trend,short,1766790000000,835.63,0.08381339721390604,0,,False
2025-12-27 00:00:00+00:00,BNB/USDT:USDT,bnb_trend,short,1766790000000,835.63,0.08381339721390604,1,840.6644221155581,False
2025-12-27 01:00:00+00:00,BNB/USDT:USDT,bnb_trend,short,1766790000000,835.63,0.08381339721390604,2,840.4436776787325,False
2025-12-27 02:00:00+00:00,BNB/USDT:USDT,bnb_trend,short,1766790000000,835.63,0.08381339721390604,3,840.2747007016802,False
2025-12-27 03:00:00+00:00,BNB/USDT:USDT,bnb_trend,short,1766790000000,835.63,0.08381339721390604,4,841.257956171593,False
2025-12-27 04:00:00+00:00,BNB/USDT:USDT,bnb_trend,short,1766790000000,835.63,0.08381339721390604,5,841.044530730765,False
2025-12-27 05:00:00+00:00,BNB/USDT:USDT,bnb_trend,short,1766790000000,835.63,0.08381339721390604,6,840.889207107139,False
2025-12-27 06:00:00+00:00,BNB/USDT:USDT,bnb_trend,short,1766790000000,835.63,0.08381339721390604,7,840.7278351709148,False
2025-12-28 00:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766880000000,0.28481,245.7884243268693,0,,False
2025-12-28 01:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766880000000,0.28481,245.7884243268693,1,0.28391123512266464,False
2025-12-28 04:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766894400000,0.28369,246.68836063515755,0,,False
2025-12-28 05:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766894400000,0.28369,246.68836063515755,1,0.2827787430325496,False
2025-12-28 06:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766894400000,0.28369,246.68836063515755,2,0.2828078328159389,False
2025-12-28 07:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766894400000,0.28369,246.68836063515755,3,0.2828297019005147,False
2025-12-28 08:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766894400000,0.28369,246.68836063515755,4,0.28286286605047795,False
2025-12-28 14:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766930400000,0.28371,246.64499106321094,0,,False
2025-12-28 15:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766930400000,0.28371,246.64499106321094,1,0.28288684740618375,False
2025-12-28 16:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766930400000,0.28371,246.64499106321094,2,0.28288135830574207,False
2025-12-28 17:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766930400000,0.28371,246.64499106321094,3,0.28287540414104617,False
2025-12-28 18:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766930400000,0.28371,246.64499106321094,4,0.28289644670240005,False
2025-12-28 19:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766930400000,0.28371,246.64499106321094,5,0.28377895352898097,True
2025-12-28 20:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766930400000,0.28371,246.64499106321094,6,0.28386566067706936,True
2025-12-28 21:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766930400000,0.28371,246.64499106321094,7,0.28385825634299305,True
2025-12-29 00:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766966400000,0.28485,245.72167073787926,0,,False
2025-12-29 01:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766966400000,0.28485,245.72167073787926,1,0.2840220410092728,False
2025-12-29 02:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766966400000,0.28485,245.72167073787926,2,0.28380433331433447,False
2025-12-29 03:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766966400000,0.28485,245.72167073787926,3,0.2849283618906485,True
2025-12-29 04:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1766966400000,0.28485,245.72167073787926,4,0.28401519318417356,False
2025-12-30 02:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767060000000,87283.0,0.0008017112427713643,0,,False
2025-12-30 03:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767060000000,87283.0,0.0008017112427713643,1,87811.16172449179,False
2025-12-30 04:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767060000000,87283.0,0.0008017112427713643,2,87825.21588702808,False
2025-12-30 05:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767060000000,87283.0,0.0008017112427713643,3,87804.00618081179,False
2025-12-30 06:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767060000000,87283.0,0.0008017112427713643,4,87785.4343107538,False
2025-12-30 07:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767060000000,87283.0,0.0008017112427713643,5,87774.34328855711,False
2025-12-30 10:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767088800000,87954.7,0.0007952386654693604,0,,False
2025-12-30 11:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767088800000,87954.7,0.0007952386654693604,1,88571.03045815804,False
2025-12-30 12:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767088800000,87954.7,0.0007952386654693604,2,88556.4175682896,False
2025-12-30 13:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767088800000,87954.7,0.0007952386654693604,3,88533.32345626892,False
2026-01-01 02:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767232800000,12.322,5.673569246378075,0,,False
2026-01-01 03:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767232800000,12.322,5.673569246378075,1,12.411223689621972,False
2026-01-01 03:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,0,,False
2026-01-01 04:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767232800000,12.322,5.673569246378075,2,12.409907711791831,False
2026-01-01 04:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,1,147.8109397564448,False
2026-01-01 05:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767232800000,12.322,5.673569246378075,3,12.314769046111346,True
2026-01-01 05:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,2,147.7647297738416,False
2026-01-01 06:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767232800000,12.322,5.673569246378075,4,12.428931143449104,False
2026-01-01 06:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,3,147.72639193285292,False
2026-01-01 07:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767232800000,12.322,5.673569246378075,5,12.424614633202738,False
2026-01-01 07:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,4,147.65993536622057,False
2026-01-01 07:00:00+00:00,XRP/USDT:USDT,xrp_trend,short,1767250800000,1.8444,6.3171334775358465,0,,False
2026-01-01 08:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767232800000,12.322,5.673569246378075,6,12.422213587973971,False
2026-01-01 08:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,5,147.61536855434767,False
2026-01-01 08:00:00+00:00,XRP/USDT:USDT,xrp_trend,short,1767250800000,1.8444,6.3171334775358465,1,1.8562098004762113,False
2026-01-01 09:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767232800000,12.322,5.673569246378075,7,12.420412617404402,False
2026-01-01 09:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,6,147.57055651475142,False
2026-01-01 09:00:00+00:00,XRP/USDT:USDT,xrp_trend,short,1767250800000,1.8444,6.3171334775358465,2,1.859133161267031,False
2026-01-01 10:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,7,147.49923104941203,False
2026-01-01 10:00:00+00:00,XRP/USDT:USDT,xrp_trend,short,1767250800000,1.8444,6.3171334775358465,3,1.858702221176529,False
2026-01-01 11:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,8,147.42385740302544,False
2026-01-01 11:00:00+00:00,XRP/USDT:USDT,xrp_trend,short,1767250800000,1.8444,6.3171334775358465,4,1.8580638482353482,False
2026-01-01 12:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,9,147.37101044566649,False
2026-01-01 12:00:00+00:00,XRP/USDT:USDT,xrp_trend,short,1767250800000,1.8444,6.3171334775358465,5,1.8577610733613947,False
2026-01-01 12:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767268800000,12.368,0.9419316753854153,0,,False
2026-01-01 13:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,10,147.4076525566903,False
2026-01-01 13:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767268800000,12.368,0.9419316753854153,1,12.440458554054294,False
2026-01-01 14:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,11,147.38110594549815,False
2026-01-01 14:00:00+00:00,AVAX/USDT:USDT,avax_trend,short,1767268800000,12.368,0.9419316753854153,2,12.460675107384448,False
2026-01-01 15:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,12,147.35531266367684,False
2026-01-01 16:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767236400000,145.82,0.39951505004907356,13,147.44221890198565,False
2026-01-02 06:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767333600000,150.26,0.4647947026355543,0,,False
2026-01-02 07:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767333600000,150.26,0.4647947026355543,1,152.09690002275667,False
2026-01-02 08:00:00+00:00,AAVE/USDT:USDT,aave_trend,short,1767333600000,150.26,0.4647947026355543,2,152.12112144970263,False
2026-01-03 00:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767398400000,0.28889,241.52961121388125,0,,False
2026-01-03 01:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767398400000,0.28889,241.52961121388125,1,0.2875956164778629,False
2026-01-03 02:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767398400000,0.28889,241.52961121388125,2,0.287633429586587,False
2026-01-03 03:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767398400000,0.28889,241.52961121388125,3,0.2876878274732594,False
2026-01-03 04:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767398400000,0.28889,241.52961121388125,4,0.287700839796598,False
2026-01-03 07:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767423600000,0.28886,241.46993359494044,0,,False
2026-01-03 08:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767423600000,0.28886,241.46993359494044,1,0.2876007113033797,False
2026-01-03 09:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767423600000,0.28886,241.46993359494044,2,0.28763280335313834,False
2026-01-03 10:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767423600000,0.28886,241.46993359494044,3,0.2876476031136284,False
2026-01-03 11:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767423600000,0.28886,241.46993359494044,4,0.2876709886055121,False
2026-01-03 12:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767423600000,0.28886,241.46993359494044,5,0.28769056084797556,False
2026-01-03 15:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767452400000,0.29121,239.62323889919574,0,,False
2026-01-03 16:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767452400000,0.29121,239.62323889919574,1,0.28992061649778816,False
2026-01-03 17:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767452400000,0.29121,239.62323889919574,2,0.2912963189787084,True
2026-01-03 18:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767452400000,0.29121,239.62323889919574,3,0.2917518742372498,True
2026-01-03 21:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767474000000,0.29397,237.48713141192405,0,,False
2026-01-03 22:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767474000000,0.29397,237.48713141192405,1,0.29278350069274817,False
2026-01-03 23:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767474000000,0.29397,237.48713141192405,2,0.2940680290860415,True
2026-01-04 02:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767492000000,0.29554,236.25371436615097,0,,False
2026-01-04 03:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767492000000,0.29554,236.25371436615097,1,0.29436324463525715,False
2026-01-04 06:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,0,,False
2026-01-04 07:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,1,0.2928394159992602,False
2026-01-04 08:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,2,0.2928437434278845,False
2026-01-04 09:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,3,0.2927888331830356,False
2026-01-04 10:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,4,0.29280105938424733,False
2026-01-04 11:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,5,0.2928263408568011,False
2026-01-04 12:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,6,0.29283588793845816,False
2026-01-04 13:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,7,0.29285225308571117,False
2026-01-04 14:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,8,0.29284066357958893,False
2026-01-04 15:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,9,0.2927966876096183,False
2026-01-04 16:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,10,0.2928319242089313,False
2026-01-04 17:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,11,0.29280142962257905,False
2026-01-04 18:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,12,0.2928234703638234,False
2026-01-04 19:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,13,0.29280643676640744,False
2026-01-04 20:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767506400000,0.29398,237.42801942424356,14,0.2928056198545212,False
2026-01-07 11:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767783600000,0.29479,236.73758270639522,0,,False
2026-01-07 12:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767783600000,0.29479,236.73758270639522,1,0.2935759367118034,False
2026-01-07 13:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767783600000,0.29479,236.73758270639522,2,0.29487715629879313,True
2026-01-07 16:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767801600000,0.29638,235.50500389240946,0,,False
2026-01-07 17:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767801600000,0.29638,235.50500389240946,1,0.2965085253905153,True
2026-01-07 18:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767801600000,0.29638,235.50500389240946,2,0.29678034500547845,True
2026-01-07 21:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767819600000,0.29798,234.26325429835748,0,,False
2026-01-07 22:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767819600000,0.29798,234.26325429835748,1,0.2964085088798115,False
2026-01-07 23:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767819600000,0.29798,234.26325429835748,2,0.29645647253125357,False
2026-01-08 00:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767819600000,0.29798,234.26325429835748,3,0.29648708163616405,False
2026-01-08 01:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767819600000,0.29798,234.26325429835748,4,0.29641479009072375,False
2026-01-08 02:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767819600000,0.29798,234.26325429835748,5,0.29638194794138634,False
2026-01-08 03:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767819600000,0.29798,234.26325429835748,6,0.2963503802312873,False
2026-01-08 04:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767819600000,0.29798,234.26325429835748,7,0.2963682102147668,False
2026-01-08 05:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767819600000,0.29798,234.26325429835748,8,0.29640298091371203,False
2026-01-08 12:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767873600000,90192.3,0.0007736405047990301,0,,False
2026-01-08 13:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767873600000,90192.3,0.0007736405047990301,1,90891.73271782002,False
2026-01-08 14:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767873600000,90192.3,0.0007736405047990301,2,90862.43895226145,False
2026-01-08 15:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767873600000,90192.3,0.0007736405047990301,3,90891.04616995706,False
2026-01-08 16:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767873600000,90192.3,0.0007736405047990301,4,90929.31001496012,False
2026-01-08 19:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767898800000,91070.3,0.0006380824954579986,0,,False
2026-01-08 19:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767898800000,0.29457,39.453906597317136,0,,False
2026-01-08 20:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767898800000,91070.3,0.0006380824954579986,1,91797.70617131602,False
2026-01-08 20:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767898800000,0.29457,39.453906597317136,1,0.2930722998984822,False
2026-01-08 21:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767898800000,91070.3,0.0006380824954579986,2,91961.13216313467,False
2026-01-08 22:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767898800000,91070.3,0.0006380824954579986,3,91943.0691514822,False
2026-01-08 23:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767898800000,91070.3,0.0006380824954579986,4,91931.61064066204,False
2026-01-09 00:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767898800000,91070.3,0.0006380824954579986,5,91901.03130918618,False
2026-01-09 01:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767898800000,91070.3,0.0006380824954579986,6,91869.07907281573,False
2026-01-09 01:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767920400000,0.29513,236.27664157075947,0,,False
2026-01-09 02:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767898800000,91070.3,0.0006380824954579986,7,91897.67342475746,False
2026-01-09 02:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767920400000,0.29513,236.27664157075947,1,0.29380309127357823,False
2026-01-09 03:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767898800000,91070.3,0.0006380824954579986,8,91889.65032298908,False
2026-01-09 05:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767934800000,0.29337,237.58077656330278,0,,False
2026-01-09 06:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767934800000,0.29337,237.58077656330278,1,0.2921607172757359,False
2026-01-09 07:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767934800000,0.29337,237.58077656330278,2,0.2921849517560404,False
2026-01-09 08:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767934800000,0.29337,237.58077656330278,3,0.292148526630609,False
2026-01-09 09:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767934800000,0.29337,237.58077656330278,4,0.29214041758556547,False
2026-01-09 10:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767934800000,0.29337,237.58077656330278,5,0.29215324490088224,False
2026-01-09 10:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767952800000,90299.0,0.0006432158406457275,0,,False
2026-01-09 11:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767934800000,0.29337,237.58077656330278,6,0.2921287274079621,False
2026-01-09 11:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767952800000,90299.0,0.0006432158406457275,1,90894.59382387844,False
2026-01-09 12:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767934800000,0.29337,237.58077656330278,7,0.2921381040216791,False
2026-01-09 12:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767952800000,90299.0,0.0006432158406457275,2,90876.18855074428,False
2026-01-09 13:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767934800000,0.29337,237.58077656330278,8,0.29211252516298775,False
2026-01-09 15:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767970800000,90110.8,0.000644613210468704,0,,False
2026-01-09 16:00:00+00:00,BTC/USDT:USDT,btc_trend,short,1767970800000,90110.8,0.000644613210468704,1,91050.72339643011,False
2026-01-09 16:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767974400000,0.29645,235.12606271045627,0,,False
2026-01-09 17:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767974400000,0.29645,235.12606271045627,1,0.29654638309353726,True
2026-01-09 18:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767974400000,0.29645,235.12606271045627,2,0.29502823548287394,False
2026-01-09 19:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767974400000,0.29645,235.12606271045627,3,0.29662097493013495,True
2026-01-09 22:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767996000000,0.2983,233.63533673371506,0,,False
2026-01-09 23:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767996000000,0.2983,233.63533673371506,1,0.29681396146721367,False
2026-01-10 00:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767996000000,0.2983,233.63533673371506,2,0.296799035648127,False
2026-01-10 01:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767996000000,0.2983,233.63533673371506,3,0.2968012473875465,False
2026-01-10 02:00:00+00:00,TRX/USDT:USDT,trx_trend,long,1767996000000,0.2983,233.63533673371506,4,0.296846158288436,False
