trace_candidate_id,ts,symbol,symbol_code,side,strategy_id,adx,range_pct,breakout_distance_up,breakout_distance_down,dist_close_ema_fast,dist_close_ema_slow,pullback_depth,ret_1h_lag,ret_4h_lag,ret_12h_lag,ret_24h_lag,ema_gap_fast_slow,atrp,atrp_zscore,rolling_vol_24h,rolling_vol_72h,btc_adx,btc_atrp,btc_ret_24h_lag,btc_rolling_vol_24h,pnl,target_win,exit_reason,entry_ts,exit_ts,bars_held
1778774400000|AAVE/USDT:USDT|aave_trend|long,2026-05-14 16:00:00+00:00,AAVE/USDT:USDT,AAVE,long,aave_trend,58.61087704972287,0.0121206050285484,0.0005008514474606,0.0449764599819692,0.0256324020008507,0.0318056764621181,0.0222378042672543,0.0074679584216368,0.0260020554984583,0.038165557404326,0.0,0.0060189932077265,0.0124432983017545,0.0,0.0091920062326576,0.0,60.13473370767229,0.0065492803363692,0.0,0.0054022464937471,-0.0678116858952562,0,sl,1778774400000,1778778000000,2
1778774400000|SOL/USDT:USDT|sol_trend_discovery|long,2026-05-14 16:00:00+00:00,SOL/USDT:USDT,SOL,long,sol_trend_discovery,57.90414123393626,0.0147957542618204,0.0039669775919374,0.0379543261498873,0.0215782335152269,0.0292430666874517,0.0169936742789749,0.0018259935553168,0.0231461167178586,0.0314055070220058,0.0,0.0075029331291155,0.0096348123321647,0.0,0.0067660602395192,0.0,60.13473370767229,0.0065492803363692,0.0,0.0054022464937471,-0.050361720049607,0,time_stop,1778774400000,1778792400000,5
1778774400000|ADA/USDT:USDT|ada_trend_discovery|long,2026-05-14 16:00:00+00:00,ADA/USDT:USDT,ADA,long,ada_trend_discovery,61.4904279642367,0.0113928702682836,0.0011025358324144,0.0367511944138184,0.0213728140230233,0.0278604150397702,0.017824329290702,0.0074046649389114,0.0217799474277131,0.0287334593572778,0.0,0.0063518442312883,0.0081634049005106,0.0,0.0055771410758338,0.0,60.13473370767229,0.0065492803363692,0.0,0.0054022464937471,0.0022344187343446,1,sl,1778774400000,1778778000000,1
1778774400000|RENDER/USDT:USDT|render_trend_discovery|long,2026-05-14 16:00:00+00:00,RENDER/USDT:USDT,RENDER,long,render_trend_discovery,59.074862754403576,0.0128733264675591,0.0030895983522142,0.0571575695159629,0.0320145816351357,0.0408096054090739,0.0270339855818743,0.0020639834881321,0.0313329792883696,0.0474649406688241,0.0,0.0085221894442646,0.0124293482937586,0.0,0.0102388799102257,0.0,60.13473370767229,0.0065492803363692,0.0,0.0054022464937471,-0.1867985056214654,0,sl,1778774400000,1778799600000,7
1778778000000|AVAX/USDT:USDT|avax_trend|long,2026-05-14 17:00:00+00:00,AVAX/USDT:USDT,AVAX,long,avax_trend,58.39080198387536,0.0130842988413903,0.0089892129444666,0.0385537355173792,0.0190039841275994,0.0279710338693811,0.0147822612864562,-0.0033844316145728,0.0243503171679968,0.0240360028638642,0.0,0.0087998181375696,0.0106977347889898,0.0,0.0085566647535719,0.0,60.739845215213975,0.0067868963638279,0.0,0.0053585447340308,-5.05312330022635,0,sl,1778778000000,1778799600000,8
1778778000000|XLM/USDT:USDT|xlm_trend_discovery|long,2026-05-14 17:00:00+00:00,XLM/USDT:USDT,XLM,long,xlm_trend_discovery,58.28896333426705,0.0131675201170445,0.0053035844915874,0.0376127773713727,0.0206849252311927,0.0310087807491168,0.0161545964398926,0.0020769700671958,0.0244176606507213,0.0267901852779166,0.0,0.0101146350482109,0.0099518820959236,0.0,0.007783150380348,0.0,60.739845215213975,0.0067868963638279,0.0,0.0053585447340308,0.2552195281760713,1,tp,1778778000000,1778781600000,1
1778778000000|ONDO/USDT:USDT|ondo_trend_discovery|long,2026-05-14 17:00:00+00:00,ONDO/USDT:USDT,ONDO,long,ondo_trend_discovery,57.46348852145861,0.0205410821643286,0.0400801603206413,0.0651302605210421,0.0236680455010489,0.0464056346660963,0.0125250501002004,-0.0069651741293532,0.0134551916730134,0.0385015608740895,0.0,0.0222118774391537,0.0199348135160914,0.0,0.017098480730431,0.0,60.739845215213975,0.0067868963638279,0.0,0.0053585447340308,-0.3956685856901947,0,sl,1778778000000,1778788800000,3
1778781600000|BNB/USDT:USDT|bnb_trend|long,2026-05-14 18:00:00+00:00,BNB/USDT:USDT,BNB,long,bnb_trend,69.06120040760133,0.0071591707659873,0.0078472710236589,0.0255036308268914,0.0110707345016614,0.0181837021002686,0.0088281799016162,0.0008352015473207,0.0065725485572811,0.0188240207631036,0.0,0.007035084050883,0.0078894230418012,0.0,0.0045969500631956,0.0,61.30173447221697,0.0067699126821687,0.0,0.0052315055101839,-0.0454470054733489,0,time_stop,1778781600000,1778796000000,4
1778781600000|BCH/USDT:USDT|bch_trend|long,2026-05-14 18:00:00+00:00,BCH/USDT:USDT,BCH,long,bch_trend,49.86370708162376,0.0066450493240773,0.001073255389112,0.0154137742053343,0.0080268587515163,0.0102628480772309,0.0071702594081111,0.004035216434336,0.0051413881748072,0.008869537171424,0.0,0.0022181842738634,0.0051660656522164,0.0,0.0025859239358696,0.0,61.30173447221697,0.0067699126821687,0.0,0.0052315055101839,-0.0372882918637051,0,sl,1778781600000,1778799600000,8
1778781600000|ADA/USDT:USDT|ada_trend_discovery|long,2026-05-14 18:00:00+00:00,ADA/USDT:USDT,ADA,long,ada_trend_discovery,63.17638740963263,0.0287150035893754,0.0025125628140702,0.0592246949030869,0.0392935280855302,0.0515732691535653,0.0283560660445083,0.0235121234386481,0.031469825990374,0.0501319261213721,0.0,0.0118154695821645,0.0096875294477029,0.0,0.0074998223584482,0.0,61.30173447221697,0.0067699126821687,0.0,0.0052315055101839,0.1465529936828784,1,sl,1778781600000,1778785200000,1
1778781600000|ENA/USDT:USDT|ena_trend_discovery|long,2026-05-14 18:00:00+00:00,ENA/USDT:USDT,ENA,long,ena_trend_discovery,63.15547353844365,0.0192012908430818,0.0137958854376763,0.072367890278338,0.0391294223816347,0.0606802156782508,0.0292860024203308,0.0021020292667153,0.0188229492026961,0.0578646411197405,0.0,0.0207392773531738,0.0155573675268584,0.0,0.0124003316152131,0.0,61.30173447221697,0.0067699126821687,0.0,0.0052315055101839,-0.2797234172521375,0,sl,1778781600000,1778792400000,3
1778785200000|DOGE/USDT:USDT|doge_trend_loose|long,2026-05-14 19:00:00+00:00,DOGE/USDT:USDT,DOGE,long,doge_trend_loose,58.02822716796403,0.0184355616815989,0.0216230186078566,0.036526533425224,0.0124126932587341,0.0220161970660959,0.0074517574086837,-0.010231923601637,0.0194080969526653,0.0194976286667838,0.0,0.0094857599784236,0.0154642244570029,0.0,0.0102607335752932,0.0,61.18457524083626,0.0066676105352899,0.0,0.005141759762285,-0.5447372179546023,0,sl,1778785200000,1778788800000,1
1778785200000|XLM/USDT:USDT|xlm_trend_discovery|long,2026-05-14 19:00:00+00:00,XLM/USDT:USDT,XLM,long,xlm_trend_discovery,59.14711246679491,0.0184570842632246,0.0164666143917004,0.0477712769165811,0.0246610064800047,0.0410193141815659,0.0156523312624403,-0.0113304311527223,0.0109762790414049,0.0450706001008571,0.0,0.01596460448686,0.0118610720623209,0.0,0.0094575918921554,0.0,61.18457524083626,0.0066676105352899,0.0,0.005141759762285,-0.2612071641579825,0,sl,1778785200000,1778788800000,1
1778788800000|ADA/USDT:USDT|ada_trend_discovery|long,2026-05-14 20:00:00+00:00,ADA/USDT:USDT,ADA,long,ada_trend_discovery,64.27633041201483,0.010252654705236,0.0263639692420358,0.0402782863419993,0.0150903213322305,0.0301581980705513,0.0069571585499817,-0.0025566106647186,0.0036751194413817,0.0309550773876934,0.0,0.0148438778517219,0.0109779221186449,0.0,0.0086081765571888,0.0,60.39728311215856,0.0065647318163376,0.0,0.0050013020854426,-0.2340552332827163,0,sl,1778788800000,1778810400000,6
1778788800000|INJ/USDT:USDT|inj_trend_discovery|long,2026-05-14 20:00:00+00:00,INJ/USDT:USDT,INJ,long,inj_trend_discovery,66.41700869488643,0.029434546862897,0.0321456235476375,0.0499612703330751,0.0127313904956519,0.038154508379926,0.0089078233927187,0.0209568999604585,-0.0050096339113681,0.0268443030423544,0.0,0.0251035152290792,0.0326567162197402,0.0,0.0209079918705487,0.0,60.39728311215856,0.0065647318163376,0.0,0.0050013020854426,0.1524555860604388,1,time_stop,1778788800000,1778817600000,13
1778792400000|NEAR/USDT:USDT|near_trend_discovery|long,2026-05-14 21:00:00+00:00,NEAR/USDT:USDT,NEAR,long,near_trend_discovery,48.96886527958092,0.0088607594936708,0.0335443037974683,0.0272151898734178,5.500489471377463e-05,0.009182347667479,-0.0031645569620252,0.0012674271229404,-0.0118824265165727,0.0134701731879409,0.0,0.0091268407518506,0.0207011137815367,0.0,0.0078061973307549,0.0,59.66622613552925,0.0063327103306933,0.0,0.0048754661945954,0.1021934707398326,1,tp,1778792400000,1778796000000,2
1778792400000|XLM/USDT:USDT|xlm_trend_discovery|long,2026-05-14 21:00:00+00:00,XLM/USDT:USDT,XLM,long,xlm_trend_discovery,56.05381443513804,0.0093913891938042,0.0276863032077083,0.0372606415416512,0.010616557398113,0.0290040085104477,0.0047871691669714,-0.0043715846994537,-0.0003657644476957,0.0347046945986873,0.0,0.0181942903841534,0.0119654203159687,0.0,0.0092757939069386,0.0,59.66622613552925,0.0063327103306933,0.0,0.0048754661945954,-0.3136224538944177,0,sl,1778792400000,1778806800000,5
1778792400000|ONDO/USDT:USDT|ondo_trend_discovery|long,2026-05-14 21:00:00+00:00,ONDO/USDT:USDT,ONDO,long,ondo_trend_discovery,47.747119483698846,0.0160020320040639,0.0546101092202184,0.0520701041402083,0.0064570767795055,0.0306873353740006,-0.001270002540005,0.0089697590978985,-0.0137775551102204,0.0300889586603871,0.0,0.024074805725474,0.0193536999499568,0.0,0.0157492711392477,0.0,59.66622613552925,0.0063327103306933,0.0,0.0048754661945954,0.0818865085838107,1,tp,1778792400000,1778796000000,2
1778796000000|ENA/USDT:USDT|ena_trend_discovery|long,2026-05-14 22:00:00+00:00,ENA/USDT:USDT,ENA,long,ena_trend_discovery,59.63382020129038,0.0093027084876923,0.034494113772948,0.0534288301638264,0.0111679530230229,0.0377062767700967,0.0094673581954391,-0.0015617294098307,-0.0200080677692618,0.0437360371197799,0.0,0.0262452183811145,0.0155091264329218,0.0,0.0117856753326736,0.0,59.05485954604354,0.0060891639767507,0.0,0.0047468277607777,-0.7157245663945594,0,sl,1778796000000,1778821200000,8
1778799600000|BNB/USDT:USDT|bnb_trend|long,2026-05-14 23:00:00+00:00,BNB/USDT:USDT,BNB,long,bnb_trend,62.76985961394927,0.0055689787259119,0.0142023690258706,0.0193588308091225,0.0018067974415335,0.011082508591612,0.0025782308916259,-0.0034941421734151,-0.0028646560209194,0.0113236784075332,0.0,0.0092589820450084,0.0067884643286741,0.0,0.0042264660499846,0.0,57.14074436678573,0.0060422512368518,0.0,0.0047998728976589,-0.0704633838510679,0,sl,1778799600000,1778817600000,6
1778799600000|SOL/USDT:USDT|sol_trend_discovery|long,2026-05-14 23:00:00+00:00,SOL/USDT:USDT,SOL,long,sol_trend_discovery,52.50430048159757,0.0058625556399957,0.016610574313321,0.0258386711540548,0.0011874440448525,0.0148311776433656,0.0046140484203669,-0.005291576673866,-0.007969843834141,0.0168911459483329,0.0,0.0136275516434682,0.008797461549356,0.0,0.0060722001091709,0.0,57.14074436678573,0.0060422512368518,0.0,0.0047998728976589,-0.0437043054580821,0,sl,1778799600000,1778806800000,3
1778799600000|SUI/USDT:USDT|sui_trend_discovery|short,2026-05-14 23:00:00+00:00,SUI/USDT:USDT,SUI,short,sui_trend_discovery,33.831627626841275,0.0068210526315789,0.0368,0.0021052631578946,-0.0122576857833837,-0.0162962116325985,-0.0173473684210525,-0.0051939348244952,-0.014359229747676,-0.0020169762164887,0.0,-0.0040886431522555,0.0136278244744738,0.0,0.0073217053528436,0.0,57.14074436678573,0.0060422512368518,0.0,0.0047998728976589,0.6431517471116853,1,tp,1778799600000,1778821200000,6
