tag,window,return_pct,sharpe,mdd_pct,trade_count,win_rate_pct,avg_active_symbols,avg_gross_weight,base_return_pct,base_sharpe,base_mdd_pct,base_trade_count,base_win_rate_pct,base_avg_active_symbols,base_avg_gross_weight,delta_return_pct,delta_sharpe,delta_mdd_pct,delta_trade_count,delta_win_rate_pct
eth_short_sl_0_80,12m,14.730705368593089,1.4361358168567606,-6.740141347534456,497,43.460764587525155,0.2671232876712329,0.06678082191780822,19.844451680821805,1.8857950318797867,-6.285831738538228,457,46.389496717724285,0.27157534246575343,0.06789383561643836,-5.113746312228717,-0.4496592150230261,-0.45430960899622796,40,-2.92873213019913
eth_short_sl_0_80,1m,0.047922382345344516,0.12226093479395805,-1.3521295603405759,33,39.39393939393939,0.2222222222222222,0.05555555555555555,-0.0025334014454370113,0.028247649437136604,-1.3007309343300522,31,41.935483870967744,0.225,0.05625,0.05045578379078153,0.09401328535682145,-0.051398626010523696,2,-2.541544477028353
eth_short_sl_0_80,3m,8.455522260505433,2.8835308435415095,-2.480001198925419,146,48.63013698630137,0.32314814814814813,0.08078703703703703,10.021651359721439,3.472057612945268,-2.8256955612772527,130,53.07692307692308,0.32685185185185184,0.08171296296296296,-1.5661290992160062,-0.5885267694037584,0.3456943623518338,16,-4.446786090621707
eth_short_sl_0_80,6m,20.36981506142297,3.147984464802617,-2.82494925334964,319,47.64890282131661,0.3507326007326007,0.08768315018315018,23.972152636576062,3.6625559070214915,-2.8256955612772416,295,50.16949152542372,0.35622710622710624,0.08905677655677656,-3.6023375751530935,-0.5145714422188745,0.0007463079276015527,24,-2.520588704107112
eth_short_sl_0_90,12m,17.470800834237068,1.6923542806446563,-7.006054619215407,474,44.72573839662447,0.2697488584474886,0.06743721461187215,19.844451680821805,1.8857950318797867,-6.285831738538228,457,46.389496717724285,0.27157534246575343,0.06789383561643836,-2.373650846584738,-0.19344075123513038,-0.7202228806771789,17,-1.663758321099813
eth_short_sl_0_90,1m,-0.04587163567731922,-0.05225972287091197,-1.4713383918367962,32,40.625,0.22361111111111112,0.05590277777777778,-0.0025334014454370113,0.028247649437136604,-1.3007309343300522,31,41.935483870967744,0.225,0.05625,-0.04333823423188221,-0.08050737230804858,-0.170607457506744,1,-1.3104838709677438
eth_short_sl_0_90,3m,10.003732940472588,3.4648777127975783,-2.4915159612018845,136,50.73529411764706,0.3226851851851852,0.0806712962962963,10.021651359721439,3.472057612945268,-2.8256955612772527,130,53.07692307692308,0.32685185185185184,0.08171296296296296,-0.017918419248850626,-0.007179900147689544,0.3341796000753683,6,-2.341628959276022
eth_short_sl_0_90,6m,23.32492019670267,3.6200540801899517,-2.840376144390422,305,48.52459016393443,0.35233516483516486,0.08808379120879122,23.972152636576062,3.6625559070214915,-2.8256955612772416,295,50.16949152542372,0.35622710622710624,0.08905677655677656,-0.6472324398733917,-0.0425018268315398,-0.014680583113180212,10,-1.6449013614892962
eth_short_sl_0_95,12m,19.44954246394257,1.8694010320996755,-6.802203294211262,464,45.474137931034484,0.2711187214611872,0.0677796803652968,19.844451680821805,1.8857950318797867,-6.285831738538228,457,46.389496717724285,0.27157534246575343,0.06789383561643836,-0.39490921687923475,-0.016393999780111246,-0.5163715556730342,7,-0.9153587866898008
eth_short_sl_0_95,1m,0.13435548605937875,0.2833714982558582,-1.2454023179139018,31,41.935483870967744,0.225,0.05625,-0.0025334014454370113,0.028247649437136604,-1.3007309343300522,31,41.935483870967744,0.225,0.05625,0.13688888750481576,0.25512384881872163,0.05532861641615039,0,0.0
eth_short_sl_0_95,3m,10.67331173656525,3.693656842344609,-2.6477090795100744,130,52.307692307692314,0.32731481481481484,0.08182870370370371,10.021651359721439,3.472057612945268,-2.8256955612772527,130,53.07692307692308,0.32685185185185184,0.08171296296296296,0.651660376843811,0.22159922939934118,0.17798648176717835,0,-0.7692307692307665
eth_short_sl_0_95,6m,23.739345622352538,3.6774338113626115,-3.0163737650214073,299,49.163879598662206,0.35554029304029305,0.08888507326007326,23.972152636576062,3.6625559070214915,-2.8256955612772416,295,50.16949152542372,0.35622710622710624,0.08905677655677656,-0.2328070142235248,0.014877904341120018,-0.19067820374416566,4,-1.0056119267615173
eth_short_sl_1_00,12m,19.844451680821805,1.8857950318797867,-6.285831738538228,457,46.389496717724285,0.27157534246575343,0.06789383561643836,19.844451680821805,1.8857950318797867,-6.285831738538228,457,46.389496717724285,0.27157534246575343,0.06789383561643836,0.0,0.0,0.0,0,0.0
eth_short_sl_1_00,1m,-0.0025334014454370113,0.028247649437136604,-1.3007309343300522,31,41.935483870967744,0.225,0.05625,-0.0025334014454370113,0.028247649437136604,-1.3007309343300522,31,41.935483870967744,0.225,0.05625,0.0,0.0,0.0,0,0.0
eth_short_sl_1_00,3m,10.021651359721439,3.472057612945268,-2.8256955612772527,130,53.07692307692308,0.32685185185185184,0.08171296296296296,10.021651359721439,3.472057612945268,-2.8256955612772527,130,53.07692307692308,0.32685185185185184,0.08171296296296296,0.0,0.0,0.0,0,0.0
eth_short_sl_1_00,6m,23.972152636576062,3.6625559070214915,-2.8256955612772416,295,50.16949152542372,0.35622710622710624,0.08905677655677656,23.972152636576062,3.6625559070214915,-2.8256955612772416,295,50.16949152542372,0.35622710622710624,0.08905677655677656,0.0,0.0,0.0,0,0.0
eth_short_sl_1_10,12m,20.56696901979691,1.94456575227333,-6.639520737053051,442,47.511312217194565,0.2747716894977169,0.06869292237442923,19.844451680821805,1.8857950318797867,-6.285831738538228,457,46.389496717724285,0.27157534246575343,0.06789383561643836,0.7225173389751056,0.05877072039354325,-0.3536889985148228,-15,1.12181549947028
eth_short_sl_1_10,1m,1.0343155522592795,2.0321192630949128,-1.1719284414574371,29,44.827586206896555,0.22777777777777777,0.05694444444444444,-0.0025334014454370113,0.028247649437136604,-1.3007309343300522,31,41.935483870967744,0.225,0.05625,1.0368489537047165,2.0038716136577763,0.12880249287261503,-2,2.8921023359288114
eth_short_sl_1_10,3m,11.368622009518159,3.9328890123995164,-2.777977399337439,125,53.6,0.33240740740740743,0.08310185185185186,10.021651359721439,3.472057612945268,-2.8256955612772527,130,53.07692307692308,0.32685185185185184,0.08171296296296296,1.3469706497967202,0.46083139945424856,0.04771816193981371,-5,0.5230769230769212
eth_short_sl_1_10,6m,25.905183880733198,3.916402500548699,-2.7779773993374723,288,51.736111111111114,0.36034798534798534,0.09008699633699634,23.972152636576062,3.6625559070214915,-2.8256955612772416,295,50.16949152542372,0.35622710622710624,0.08905677655677656,1.9330312441571351,0.2538465935272076,0.0477181619397693,-7,1.5666195856873912
eth_short_sl_1_15,12m,19.832756142233986,1.8788033236936321,-7.011599789914047,437,47.82608695652174,0.27557077625570775,0.06889269406392694,19.844451680821805,1.8857950318797867,-6.285831738538228,457,46.389496717724285,0.27157534246575343,0.06789383561643836,-0.011695538587819243,-0.006991708186154577,-0.7257680513758196,-20,1.4365902387974572
eth_short_sl_1_15,1m,1.5057594798544738,3.02823262328645,-1.1999649249679778,28,46.42857142857143,0.22916666666666666,0.057291666666666664,-0.0025334014454370113,0.028247649437136604,-1.3007309343300522,31,41.935483870967744,0.225,0.05625,1.5082928812999108,2.9999849738493136,0.10076600936207436,-3,4.493087557603687
eth_short_sl_1_15,3m,11.132900132935353,3.858862408786336,-2.9174968974736037,124,53.2258064516129,0.3314814814814815,0.08287037037037037,10.021651359721439,3.472057612945268,-2.8256955612772527,130,53.07692307692308,0.32685185185185184,0.08171296296296296,1.111248773213914,0.3868047958410683,-0.091801336196351,-6,0.1488833746898166
eth_short_sl_1_15,6m,25.09493195340744,3.8017336607569656,-2.9174968974736593,286,51.74825174825175,0.3605769230769231,0.09014423076923077,23.972152636576062,3.6625559070214915,-2.8256955612772416,295,50.16949152542372,0.35622710622710624,0.08905677655677656,1.1227793168313767,0.13917775373547414,-0.09180133619641762,-9,1.5787602228280235
eth_short_sl_1_20,12m,19.968668870778483,1.883972677712324,-6.751774664487586,434,48.61751152073733,0.276027397260274,0.0690068493150685,19.844451680821805,1.8857950318797867,-6.285831738538228,457,46.389496717724285,0.27157534246575343,0.06789383561643836,0.12421718995667774,-0.0018223541674626809,-0.46594292594935816,-23,2.228014803013046
eth_short_sl_1_20,1m,1.4653306236403596,2.9409416293699904,-1.227996499297368,28,46.42857142857143,0.22916666666666666,0.057291666666666664,-0.0025334014454370113,0.028247649437136604,-1.3007309343300522,31,41.935483870967744,0.225,0.05625,1.4678640250857966,2.912693979932854,0.07273443503268417,-3,4.493087557603687
eth_short_sl_1_20,3m,10.979314226948777,3.791909616204411,-3.0568569507635535,123,53.65853658536586,0.33194444444444443,0.08298611111111111,10.021651359721439,3.472057612945268,-2.8256955612772527,130,53.07692307692308,0.32685185185185184,0.08171296296296296,0.957662867227338,0.3198520032591432,-0.23116138948630072,-7,0.5816135084427785
eth_short_sl_1_20,6m,24.729891920186887,3.742247506465818,-3.056856950763509,283,52.29681978798587,0.361492673992674,0.0903731684981685,23.972152636576062,3.6625559070214915,-2.8256955612772416,295,50.16949152542372,0.35622710622710624,0.08905677655677656,0.7577392836108245,0.07969159944432658,-0.2311613894862674,-12,2.127328262562145
eth_short_sl_1_30,12m,21.88966821454659,2.05401102571798,-6.536562058477502,428,48.598130841121495,0.2776255707762557,0.06940639269406393,19.844451680821805,1.8857950318797867,-6.285831738538228,457,46.389496717724285,0.27157534246575343,0.06789383561643836,2.0452165337247834,0.16821599383819352,-0.2507303199392741,-29,2.2086341233972107
eth_short_sl_1_30,1m,1.7746735509415634,3.6129318691863967,-0.8802062237198705,28,46.42857142857143,0.225,0.05625,-0.0025334014454370113,0.028247649437136604,-1.3007309343300522,31,41.935483870967744,0.225,0.05625,1.7772069523870004,3.5846842197492603,0.4205247106101817,-3,4.493087557603687
eth_short_sl_1_30,3m,11.221178495236606,3.86408730263186,-2.6913820064157656,123,53.65853658536586,0.33287037037037037,0.08321759259259259,10.021651359721439,3.472057612945268,-2.8256955612772527,130,53.07692307692308,0.32685185185185184,0.08171296296296296,1.1995271355151669,0.39202968968659224,0.1343135548614871,-7,0.5816135084427785
eth_short_sl_1_30,6m,24.79428907091108,3.7894746889800555,-2.834876105258355,278,51.798561151079134,0.364010989010989,0.09100274725274725,23.972152636576062,3.6625559070214915,-2.8256955612772416,295,50.16949152542372,0.35622710622710624,0.08905677655677656,0.8221364343350182,0.126918781958564,-0.009180543981113232,-17,1.6290696256554114
